Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00068022001	1.308325604	0.002171086	CDY39506	BnaA01g24820D	supercontig:AST_PRJEB5043_v1:LK032449:260566:264250:1	BnaA01g24820D protein	AT3G22200	POP2	chromosome:TAIR10:3:7835144:7838888:1	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	90.332	0	1858	NA	GO:0003824;GO:0008483;GO:0030170	IPR005814;IPR015421;IPR015422;IPR015424
GSBRNA2T00068067001	4.178749452	0.001040546	CDY39533	BnaC04g15320D	supercontig:AST_PRJEB5043_v1:LK032450:306746:311373:-1	Glutamate receptor	AT2G29110	ATGLR2.8	chromosome:TAIR10:2:12506880:12510552:-1	Glutamate receptor	82.395	0	1441	336	GO:0004970;GO:0005215;GO:0005234;GO:0006810;GO:0016020;GO:0030288	IPR001320;IPR001638;IPR001828;IPR017103
GSBRNA2T00068090001	1.595317958	0.001069391	CDY39547	BnaC07g07150D	supercontig:AST_PRJEB5043_v1:LK032451:149459:151931:-1	BnaC07g07150D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003677;GO:0043565	IPR001387;IPR010982;IPR013729
GSBRNA2T00068167001	4.066076772	8.67e-07	CDY39607	BnaC05g11360D	supercontig:AST_PRJEB5043_v1:LK032453:51520:52680:-1	BnaC05g11360D protein	AT1G15040	NA	chromosome:TAIR10:1:5179894:5181374:-1	Putative glutamine amidotransferase	83.699	0	1044	NA	GO:0006541;GO:0016787	IPR011697;IPR017926
GSBRNA2T00068186001	1.90024115	5.02e-05	CDY39621	BnaC05g11500D	supercontig:AST_PRJEB5043_v1:LK032453:124783:130082:-1	BnaC05g11500D protein	AT1G15210	ABCG35	chromosome:TAIR10:1:5231345:5236886:-1	PDR7	87.258	0	4920	3418	GO:0000166;GO:0005524;GO:0016020;GO:0016887;GO:0017111	IPR003439;IPR003593;IPR013525;IPR013581
GSBRNA2T00068190001	1.097767822	0.053039385	CDY39624	BnaC05g11530D	supercontig:AST_PRJEB5043_v1:LK032453:137352:138005:-1	BnaC05g11530D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00068200001	1.952957912	0.013010769	CDY39634	BnaC05g11630D	supercontig:AST_PRJEB5043_v1:LK032453:173700:175203:1	BnaC05g11630D protein	AT1G15330	PV42A	chromosome:TAIR10:1:5274271:5275602:1	SNF1-related protein kinase regulatory subunit gamma-like PV42a	84.181	7.37e-145	514	NA	GO:0005515	IPR000644
GSBRNA2T00068208001	4.185624428	5.61e-14	CDY39639	BnaC05g11680D	supercontig:AST_PRJEB5043_v1:LK032453:210144:211586:1	BnaC05g11680D protein	AT1G15380	NA	chromosome:TAIR10:1:5290747:5292535:1	GLYI4	88.381	1.08e-180	632	NA	NA	IPR025870
GSBRNA2T00068232001	4.620443578	2.2e-13	CDY39660	BnaC05g11890D	supercontig:AST_PRJEB5043_v1:LK032453:286462:292402:-1	BnaC05g11890D protein	AT1G15520	ABCG40	chromosome:TAIR10:1:5331858:5338326:-1	ABC transporter G family member 40	90.136	0	5529	NA	GO:0000166;GO:0005524;GO:0016020;GO:0016887;GO:0017111	IPR003439;IPR003593;IPR013525;IPR013581
GSBRNA2T00068308001	1.126072971	0.002547509	CDY67944	BnaAnng25620D	supercontig:AST_PRJEB5043_v1:LK036683:60:2825:-1	BnaAnng25620D protein	AT3G03250	UGP	chromosome:TAIR10:3:749373:754160:-1	UDP-GLUCOSE PYROPHOSPHORYLASE 1	93.356	0	1314	204	GO:0008152;GO:0016779	IPR002618;IPR016267
GSBRNA2T00068342001	1.411002016	0.044050778	CDY67966	BnaUnng02650D	supercontig:AST_PRJEB5043_v1:LK036704:1368:2025:1	BnaUnng02650D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR016140
GSBRNA2T00068360001	0.873747296	0.00806389	CDY67974	BnaC04g53590D	supercontig:AST_PRJEB5043_v1:LK036713:1627:3614:-1	BnaC04g53590D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00068390001	1.586757886	0.000456996	CDY67992	BnaCnng57230D	supercontig:AST_PRJEB5043_v1:LK036735:274:2305:-1	BnaCnng57230D protein	AT5G11560	NA	chromosome:TAIR10:5:3709442:3714124:-1	PQQ_DH domain-containing protein	86.842	0	1487	NA	GO:0072546	IPR011047;IPR026895
GSBRNA2T00068469001	1.555248112	0.000371915	CDY39709	BnaA04g07260D	supercontig:AST_PRJEB5043_v1:LK032455:138560:141160:-1	BnaA04g07260D protein	AT2G39780	RNS2	chromosome:TAIR10:2:16591222:16593775:1	At2g39780	89.79	0	907	NA	GO:0003723;GO:0033897	IPR001568;IPR018188
GSBRNA2T00068489001	2.71964482	0.000857683	CDY39716	BnaA04g07190D	supercontig:AST_PRJEB5043_v1:LK032455:268090:272055:-1	Carboxypeptidase	AT4G12910	SCPL20	chromosome:TAIR10:4:7550855:7553332:-1	Serine carboxypeptidase-like 20	88.155	0	1648	NA	GO:0004185;GO:0006508	IPR001563;IPR018202
GSBRNA2T00068522001	1.601588136	0.004750236	CDY39736	BnaA04g11170D	supercontig:AST_PRJEB5043_v1:LK032456:130637:140135:-1	BnaA04g11170D protein	AT5G41550	NA	chromosome:TAIR10:5:16617232:16620824:-1	Disease resistance protein-like	79.029	0	1402	360	GO:0005515;GO:0006952;GO:0007165;GO:0043531	IPR000157;IPR000767;IPR002182;IPR006566;IPR011713
GSBRNA2T00068631001	4.050462909	0.051514166	CDY39817	BnaA09g10690D	supercontig:AST_PRJEB5043_v1:LK032457:300373:301542:1	BnaA09g10690D protein	AT1G16420	AMC8	chromosome:TAIR10:1:5612150:5614020:-1	Metacaspase-8	83.871	4.35e-08	60.2	NA	GO:0004197;GO:0006508	IPR011600
GSBRNA2T00068669001	1.815470853	0.000388192	CDY39845	BnaC02g42730D	supercontig:AST_PRJEB5043_v1:LK032458:197386:203896:-1	Beta-galactosidase	AT5G63800	BGAL6	chromosome:TAIR10:5:25530055:25535889:1	Beta-galactosidase 6	89.501	0	2632	NA	GO:0003824;GO:0005975	IPR001944;IPR008979;IPR013781;IPR017853;IPR019801
GSBRNA2T00068677001	2.250160014	0.050398283	CDY39852	BnaC02g42660D	supercontig:AST_PRJEB5043_v1:LK032458:226241:229329:-1	Pyruvate kinase	AT5G63680	NA	chromosome:TAIR10:5:25490065:25492763:1	Pyruvate kinase	88.022	0	1502	310	GO:0000287;GO:0003824;GO:0004743;GO:0006096;GO:0030955	IPR001697;IPR011037;IPR015793;IPR015794;IPR015795;IPR015806;IPR015813;IPR018209
GSBRNA2T00068790001	-2.020511049	0.000161933	CDY39927	BnaA09g15090D	supercontig:AST_PRJEB5043_v1:LK032460:216893:218383:1	BnaA09g15090D protein	AT1G57750	CYP96A15	chromosome:TAIR10:1:21383981:21385709:-1	Alkane hydroxylase MAH1	87.404	0	1644	1446	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00068804001	1.975476059	0.028809874	CDY39934	BnaA09g15160D	supercontig:AST_PRJEB5043_v1:LK032460:252604:254105:-1	BnaA09g15160D protein	AT1G57750	CYP96A15	chromosome:TAIR10:1:21383981:21385709:-1	Alkane hydroxylase MAH1	83.723	0	1243	1002	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00068861001	1.804431481	0.000173554	CDY39975	BnaC06g40530D	supercontig:AST_PRJEB5043_v1:LK032461:143851:147153:-1	BnaC06g40530D protein	AT1G15690	AVP1	chromosome:TAIR10:1:5398990:5402733:1	Pyrophosphate-energized vacuolar membrane proton pump 1	84.541	0	2263	NA	GO:0004427;GO:0009678;GO:0015992;GO:0016020	IPR004131
GSBRNA2T00068867001	1.509975258	0.011349197	CDY39979	BnaC06g40570D	supercontig:AST_PRJEB5043_v1:LK032461:212998:214379:-1	BnaC06g40570D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515	IPR006652;IPR015916
GSBRNA2T00068931001	2.217054798	0.009670584	CDY40029	BnaC05g12860D	supercontig:AST_PRJEB5043_v1:LK032462:170203:170756:1	BnaC05g12860D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00068932001	1.189396701	0.031340829	CDY40030	BnaC05g12850D	supercontig:AST_PRJEB5043_v1:LK032462:171549:172505:1	BnaC05g12850D protein	AT1G16840	NA	chromosome:TAIR10:1:5762706:5764109:-1	At1g16840/F17F16.27	81.758	2.98e-101	368	NA	NA	NA
GSBRNA2T00068944001	2.088573949	2.27e-05	CDY40041	BnaC05g12740D	supercontig:AST_PRJEB5043_v1:LK032462:208743:210842:-1	BnaC05g12740D protein	AT1G16670	NA	chromosome:TAIR10:1:5697216:5699870:1	Kinase domain-containing protein	85.595	0	1230	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00069010001	-0.961345583	0.000446161	CDY40092	BnaC02g00380D	supercontig:AST_PRJEB5043_v1:LK032463:167594:168272:-1	BnaA02g00480D protein	AT5G10390	HTR2	chromosome:TAIR10:5:3268847:3269594:-1	Histone H3	89.781	1.29e-43	176	5	GO:0000786;GO:0003677;GO:0006334;GO:0046982	IPR000164;IPR007125;IPR009072
GSBRNA2T00069038001	3.629572571	0.022347248	CDY40114	BnaC02g00160D	supercontig:AST_PRJEB5043_v1:LK032463:264711:266102:1	BnaC02g00160D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005524	IPR003959;IPR003960;IPR025753
GSBRNA2T00069041001	2.001798533	0.000118813	CDY40117	BnaC02g00130D	supercontig:AST_PRJEB5043_v1:LK032463:272278:274303:-1	BnaC02g00130D protein	AT5G10770	NA	chromosome:TAIR10:5:3403021:3405571:-1	Aspartyl protease family protein At5g10770	84.885	0	1423	NA	GO:0004190;GO:0006508	IPR001461;IPR001969;IPR021109
GSBRNA2T00069051001	1.031675286	0.008378618	CDY40126	BnaC02g00040D	supercontig:AST_PRJEB5043_v1:LK032463:296317:297740:-1	BnaC02g00040D protein	AT5G10860	CBSX3	chromosome:TAIR10:5:3428842:3430492:-1	CBSX3	88.406	0	749	NA	GO:0005515	IPR000644
GSBRNA2T00069175001	2.192522902	0.000123236	CDY68060	BnaCnng57410D	supercontig:AST_PRJEB5043_v1:LK036810:2473:4881:1	WAT1-related protein	AT2G40900	NA	chromosome:TAIR10:2:17063098:17065813:-1	WAT1-related protein At2g40900	88.113	0	1299	NA	GO:0016020	IPR000620
GSBRNA2T00069199001	-1.001773049	0.028530343	CDY68073	BnaCnng57480D	supercontig:AST_PRJEB5043_v1:LK036821:63:2334:1	BnaCnng57480D protein	AT5G46280	MCM3	chromosome:TAIR10:5:18769697:18773706:-1	DNA replication licensing factor MCM3	89.543	0	1609	NA	GO:0003677;GO:0003678;GO:0005524;GO:0005634;GO:0006260;GO:0006270;GO:0042555	IPR001208;IPR008046;IPR018525
GSBRNA2T00069242001	4.349925496	0.000608253	CDY68097	BnaA10g29690D	supercontig:AST_PRJEB5043_v1:LK036851:3357:5258:-1	Peroxidase	AT5G19880	PER58	chromosome:TAIR10:5:6720384:6722477:-1	Peroxidase 58	86.908	0	1110	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793;IPR019794
GSBRNA2T00069261001	2.696349871	7.28e-06	CDY68108	BnaAnng26200D	supercontig:AST_PRJEB5043_v1:LK036863:5629:6720:-1	BnaAnng26200D protein	AT3G04070	NAC047	chromosome:TAIR10:3:1061526:1063103:-1	NAC transcription factor 47	84.094	1.38e-180	632	NA	NA	NA
GSBRNA2T00069300001	4.235278528	0.042250371	CDY40171	BnaC04g13990D	supercontig:AST_PRJEB5043_v1:LK032465:95664:101112:1	BnaC04g13990D protein	AT2G30670	NA	chromosome:TAIR10:2:13069091:13070920:-1	Tropinone reductase homolog At2g30670	88.275	0	715	164	GO:0000166;GO:0008152;GO:0016491	IPR002198;IPR002347;IPR016040
GSBRNA2T00069307001	5.580526132	9.67e-11	CDY40175	BnaC04g14030D	supercontig:AST_PRJEB5043_v1:LK032465:116420:118316:1	BnaC04g14030D protein	AT2G30670	NA	chromosome:TAIR10:2:13069091:13070920:-1	Tropinone reductase homolog At2g30670	88.466	0	953	252	GO:0000166;GO:0008152;GO:0016491	IPR002198;IPR002347;IPR016040
GSBRNA2T00069431001	3.779840149	0.005773498	CDY40267	BnaA07g09330D	supercontig:AST_PRJEB5043_v1:LK032467:104356:105664:-1	BnaA07g09330D protein	AT1G26820	RNS3	chromosome:TAIR10:1:9292446:9293862:-1	Ribonuclease 3	89.671	0	852	NA	GO:0003723;GO:0033897	IPR001568;IPR018188
GSBRNA2T00069502001	2.132503565	0.04942723	CDY40321	BnaA10g27470D	supercontig:AST_PRJEB5043_v1:LK032468:106490:109696:1	BnaA10g27470D protein	AT5G01100	NA	chromosome:TAIR10:5:34538:37999:-1	At5g01100	85.141	0	1840	NA	NA	IPR019378
GSBRNA2T00069508001	1.489267414	0.004056507	CDY40326	BnaA10g27420D	supercontig:AST_PRJEB5043_v1:LK032468:127701:129551:-1	BnaA10g27420D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00069553001	-0.848924064	0.001229643	CDY40362	BnaA10g27060D	supercontig:AST_PRJEB5043_v1:LK032468:286615:288149:1	BnaA10g27060D protein	AT5G02500	MED37E	chromosome:TAIR10:5:553745:556623:-1	HSP70-1	90.777	0	811	160	NA	IPR013126;IPR018181
GSBRNA2T00069592001	-0.691838138	0.038450613	CDY40393	BnaA02g27070D	supercontig:AST_PRJEB5043_v1:LK032469:206344:207886:1	BnaA02g27070D protein	AT2G01250	RPL7B	chromosome:TAIR10:2:132578:134455:-1	60S ribosomal protein L7-2	90.261	0	953	NA	NA	IPR005998;IPR012988;IPR016082;IPR018038
GSBRNA2T00069619001	3.587455947	8.38e-07	CDY40413	BnaA04g21040D	supercontig:AST_PRJEB5043_v1:LK032470:17788:18471:-1	BnaA04g21040D protein	AT2G35980	NHL10	chromosome:TAIR10:2:15110492:15111539:1	NDR1/HIN1-like protein 10	88.296	0	804	NA	NA	IPR004864
GSBRNA2T00069882001	6.250153694	3.37e-18	CDY40557	BnaC02g33350D	supercontig:AST_PRJEB5043_v1:LK032474:81926:85748:1	BnaC02g33350D protein	AT5G47560	TDT	chromosome:TAIR10:5:19287369:19291103:-1	Tonoplast dicarboxylate transporter	87.149	0	1810	NA	GO:0005215;GO:0006814;GO:0016020;GO:0055085	IPR001898
GSBRNA2T00069945001	1.642612191	0.042571067	CDY68134	BnaAnng26260D	supercontig:AST_PRJEB5043_v1:LK036891:2403:3587:1	BnaAnng26260D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003676;GO:0008270	IPR001878
GSBRNA2T00070105001	4.061669265	0.000523413	CDY12606	BnaA02g12740D	supercontig:AST_PRJEB5043_v1:LK032025:137699:142180:1	BnaA02g12740D protein	AT1G66930	LRK10L-2.7	chromosome:TAIR10:1:24970523:24973320:1	Protein kinase superfamily protein	81.566	0	845	174	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635
GSBRNA2T00070112001	1.172150275	0.005795433	CDY12611	BnaA02g12790D	supercontig:AST_PRJEB5043_v1:LK032025:201901:204970:1	BnaA02g12790D protein	AT1G67070	PMI2	chromosome:TAIR10:1:25041833:25044647:1	Mannose-6-phosphate isomerase 2	85.435	0	1371	NA	GO:0004476;GO:0005975;GO:0008270;GO:0009298	IPR001250;IPR011051;IPR014710;IPR016305;IPR018050
GSBRNA2T00070190001	3.964746378	0.005808231	CDY12668	BnaA02g13360D	supercontig:AST_PRJEB5043_v1:LK032025:633644:634222:1	BnaA02g13360D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00070338001	3.120339222	0.000151781	CDY12750	BnaC04g28910D	supercontig:AST_PRJEB5043_v1:LK032026:653875:657201:1	BnaC04g28910D protein	AT5G24150	SQE5	chromosome:TAIR10:5:8172300:8175525:-1	Squalene epoxidase 5	84.505	0	1301	41	GO:0004506;GO:0016021;GO:0050660;GO:0055114	IPR013698
GSBRNA2T00070426001	3.715519576	0.00205983	CDY12801	BnaC07g16320D	supercontig:AST_PRJEB5043_v1:LK032027:227683:228723:1	BnaC07g16320D protein	AT5G67080	MAPKKK19	chromosome:TAIR10:5:26772644:26773979:1	MAPKKK19	85.646	0	1081	523	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00070481001	0.954410114	0.003966324	CDY12840	BnaC07g15930D	supercontig:AST_PRJEB5043_v1:LK032027:584683:587236:-1	BnaC07g15930D protein	AT5G67360	SBT1.7	chromosome:TAIR10:5:26871891:26874850:-1	Subtilisin-like protease SBT1.7	83.698	0	2141	NA	GO:0004252;GO:0006508;GO:0042802;GO:0043086	IPR000209;IPR003137;IPR010259;IPR015500;IPR023828
GSBRNA2T00070583001	1.454889127	0.000900892	CDY12912	BnaA09g13620D	supercontig:AST_PRJEB5043_v1:LK032028:360876:364554:-1	BnaA09g13620D protein	AT1G61740	NA	chromosome:TAIR10:1:22798035:22801416:-1	Sulfite exporter TauE/SafE family protein 2	85.755	0	1448	958	GO:0016021	IPR002781
GSBRNA2T00070609001	2.0540997	8.99e-05	CDY12937	BnaA09g13370D	supercontig:AST_PRJEB5043_v1:LK032028:536974:539380:-1	BnaA09g13370D protein	AT1G62300	WRKY6	chromosome:TAIR10:1:23016569:23019494:-1	Putative uncharacterized protein At1g62300	85.009	0	1670	1302	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00070630001	0.931425094	0.017456936	CDY12944	BnaA09g13300D	supercontig:AST_PRJEB5043_v1:LK032028:722308:724152:1	BnaA09g13300D protein	AT1G62380	ACO2	chromosome:TAIR10:1:23082036:23084253:1	1-aminocyclopropane-1-carboxylate oxidase 2	91.192	0	1308	351	GO:0016491;GO:0055114	IPR005123;IPR026992
GSBRNA2T00070639001	-1.456415436	0.002061559	CDY12951	BnaA09g13230D	supercontig:AST_PRJEB5043_v1:LK032028:793447:794373:1	BnaA09g13230D protein	AT1G62500	NA	chromosome:TAIR10:1:23131928:23133507:1	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	85.522	4.94e-166	584	NA	NA	IPR016140
GSBRNA2T00070890001	1.844680778	0.047080417	CDY13063	BnaA09g17540D	supercontig:AST_PRJEB5043_v1:LK032031:217839:219057:1	BnaA09g17540D protein	AT5G45310	NA	chromosome:TAIR10:5:18359275:18361213:-1	AT5g45310/K9E15_9	84.586	0	1042	NA	NA	NA
GSBRNA2T00070893001	1.767548614	0.049879192	CDY13064	BnaA09g17530D	supercontig:AST_PRJEB5043_v1:LK032031:240092:244457:1	BnaA09g17530D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515;GO:0007165	IPR000157
GSBRNA2T00070936001	3.502181267	2.29e-05	CDY13091	BnaA09g17260D	supercontig:AST_PRJEB5043_v1:LK032031:508523:510069:-1	BnaA09g17260D protein	AT5G44720	NA	chromosome:TAIR10:5:18042935:18045514:1	Molybdenum cofactor sulfurase family protein	86.731	0	1027	NA	GO:0003824;GO:0030151;GO:0030170	IPR005302;IPR005303;IPR011037
GSBRNA2T00070957001	3.287136215	0.021857652	CDY13110	BnaA09g17070D	supercontig:AST_PRJEB5043_v1:LK032031:606095:607755:1	BnaA09g17070D protein	AT5G44310	NA	chromosome:TAIR10:5:17847823:17849024:-1	Late embryogenesis abundant protein family protein	82.481	5.51e-151	534	NA	NA	NA
GSBRNA2T00071050001	2.830605744	0.004024467	CDY13179	BnaC04g26560D	supercontig:AST_PRJEB5043_v1:LK032032:229580:231253:-1	BnaC04g26560D protein	AT3G54040	NA	chromosome:TAIR10:3:20013726:20015451:-1	PAR1 protein	85.971	2.5e-167	588	NA	NA	IPR009489
GSBRNA2T00071350001	1.424483739	1.19e-07	CDY13344	BnaC06g14130D	supercontig:AST_PRJEB5043_v1:LK032034:480632:484848:-1	BnaC06g14130D protein	AT3G52850	VSR1	chromosome:TAIR10:3:19587756:19591947:1	Vacuolar-sorting receptor 1	90.267	0	2442	1889	GO:0005509	IPR001881;IPR003137;IPR018097
GSBRNA2T00071357001	-1.702274219	0.01221837	CDY13348	BnaC06g14090D	supercontig:AST_PRJEB5043_v1:LK032034:517518:518366:1	BnaC06g14090D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00071376001	3.913284662	0.034725452	CDY13358	BnaC06g13990D	supercontig:AST_PRJEB5043_v1:LK032034:628108:630344:-1	BnaC06g13990D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00071415001	1.685350935	0.001553862	CDY13384	BnaC06g13730D	supercontig:AST_PRJEB5043_v1:LK032034:822771:823370:-1	BnaC06g13730D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00071433001	-0.749639161	0.054427354	CDY40599	BnaC06g02150D	supercontig:AST_PRJEB5043_v1:LK032475:45025:47342:-1	BnaC06g02150D protein	AT1G48610	NA	chromosome:TAIR10:1:17970611:17973402:-1	Putative DNA-binding protein At1g48610	74.725	4.15e-21	102	NA	GO:0000785;GO:0003677;GO:0005634	IPR000116;IPR017956;IPR020478
GSBRNA2T00071445001	2.111805729	0.0006436	CDY40605	BnaC06g02210D	supercontig:AST_PRJEB5043_v1:LK032475:173266:178592:1	BnaC06g02210D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR004993
GSBRNA2T00071521001	0.809072819	0.005935795	CDY40653	BnaA03g53100D	supercontig:AST_PRJEB5043_v1:LK032476:270341:272901:1	BnaA03g53100D protein	AT4G34980	SBT1.6	chromosome:TAIR10:4:16656622:16659486:-1	Subtilisin-like protease SBT1.6	85.432	0	2362	NA	GO:0004252;GO:0006508;GO:0042802;GO:0043086	IPR000209;IPR003137;IPR009020;IPR010259;IPR015500;IPR023828
GSBRNA2T00071554001	4.533467761	7.22e-22	CDY40674	BnaC03g33900D	supercontig:AST_PRJEB5043_v1:LK032477:68988:70295:-1	BnaC03g33900D protein	AT3G04720	HEL	chromosome:TAIR10:3:1285425:1286760:-1	Hevein-like preproprotein	87.132	0	726	NA	GO:0008061;GO:0042742;GO:0050832	IPR001002;IPR001153;IPR009009;IPR014733;IPR018226;IPR018371
GSBRNA2T00071610001	-1.068091636	0.000239871	CDY40718	BnaC03g34340D	supercontig:AST_PRJEB5043_v1:LK032477:294155:295459:1	BnaC03g34340D protein	AT3G05590	RPL18B	chromosome:TAIR10:3:1621355:1623052:1	RPL18	91.667	0	782	155	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000039;IPR021131
GSBRNA2T00071627001	1.467747816	1.93e-06	CDY40732	BnaAnng05950D	supercontig:AST_PRJEB5043_v1:LK032478:54516:55840:1	BnaAnng05950D protein	AT5G08790	NAC081	chromosome:TAIR10:5:2858849:2860558:-1	Protein ATAF2	90.078	0	667	203	GO:0003677	IPR003441
GSBRNA2T00071706001	-0.975130636	0.043682709	CDY40795	BnaC02g41640D	supercontig:AST_PRJEB5043_v1:LK032479:27382:29116:1	BnaC02g41640D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009071
GSBRNA2T00071975001	1.231193208	9.95e-05	CDY40923	BnaC06g30610D	supercontig:AST_PRJEB5043_v1:LK032484:145333:146772:-1	BnaC06g30610D protein	AT1G33590	NA	chromosome:TAIR10:1:12177673:12179628:1	Leucine-rich repeat (LRR) family protein	83.856	0	813	657	GO:0005515	IPR001611;IPR003591;IPR013210
GSBRNA2T00071976001	1.008235105	0.019060375	CDY40924	BnaC06g30620D	supercontig:AST_PRJEB5043_v1:LK032484:154762:158377:-1	BnaC06g30620D protein	AT1G69450	NA	chromosome:TAIR10:1:26106790:26110357:-1	Early-responsive to dehydration stress protein (ERD4)	85.547	0	2213	NA	GO:0016020	IPR003864
GSBRNA2T00071983001	2.446198256	0.001139968	CDY40930	BnaC06g30680D	supercontig:AST_PRJEB5043_v1:LK032484:179936:181110:1	BnaC06g30680D protein	AT1G69490	NAC029	chromosome:TAIR10:1:26122080:26123514:1	NAP	85.679	0	832	NA	GO:0003677	IPR003441
GSBRNA2T00072017001	3.814118418	6.82e-05	CDY68211	BnaCnng58060D	supercontig:AST_PRJEB5043_v1:LK036983:1101:2848:1	BnaCnng21700D protein	AT3G22060	CRRSP38	chromosome:TAIR10:3:7770899:7772357:1	Cysteine-rich repeat secretory protein 38	83.947	0	721	NA	NA	IPR002902
GSBRNA2T00072029001	1.342276459	0.00420314	CDY68216	BnaAnng26530D	supercontig:AST_PRJEB5043_v1:LK037000:2851:4228:1	BnaAnng26530D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00072063001	5.206872538	0.003814232	CDY68231	BnaCnng58150D	supercontig:AST_PRJEB5043_v1:LK037026:5902:6150:-1	BnaCnng58150D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00072065001	1.799258125	6.91e-09	CDY68233	BnaAnng26570D	supercontig:AST_PRJEB5043_v1:LK037028:3131:4112:-1	BnaAnng26570D protein	AT2G22970	SCPL11	chromosome:TAIR10:2:9774749:9778561:1	Serine carboxypeptidase-like 11	85.906	2.36e-132	472	2	GO:0004185;GO:0006508	IPR001563
GSBRNA2T00072091001	1.227033817	0.007274739	CDY68245	BnaAnng26590D	supercontig:AST_PRJEB5043_v1:LK037046:2299:4850:1	BnaAnng26590D protein	AT5G61530	NA	chromosome:TAIR10:5:24742130:24744775:1	Uncharacterized Rho GTPase-activating protein At5g61530	88.645	0	1219	NA	GO:0005622;GO:0007165	IPR000198;IPR008936
GSBRNA2T00072103001	2.022405939	0.040787902	CDY68254	BnaA01g34560D	supercontig:AST_PRJEB5043_v1:LK037057:96:1399:1	BnaA01g34560D protein	AT4G40010	SRK2F	chromosome:TAIR10:4:18548444:18551183:-1	Serine/threonine-protein kinase SRK2F	86.062	0	643	NA	GO:0004672;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR011009
GSBRNA2T00072271001	3.619959473	4.17e-11	CDY40993	BnaA02g27830D	supercontig:AST_PRJEB5043_v1:LK032487:159025:160742:-1	BnaA02g27830D protein	AT3G26170	CYP71B19	chromosome:TAIR10:3:9573263:9575215:-1	Cytochrome P450 71B19	87.433	0	1075	33	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00072278001	1.506002639	0.002607352	CDY40997	BnaA02g27870D	supercontig:AST_PRJEB5043_v1:LK032487:194158:198072:-1	BnaA02g27870D protein	AT3G26210	CYP71B23	chromosome:TAIR10:3:9592727:9595283:-1	Cytochrome P450 71B23	88.213	0	1548	NA	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00072302001	4.078942498	0.000149009	CDY41011	BnaC05g14690D	supercontig:AST_PRJEB5043_v1:LK032488:4265:4522:1	BnaC05g14690D protein	AT1G19020	NA	chromosome:TAIR10:1:6568002:6568705:1	Putative uncharacterized protein	82.09	7.81e-55	213	NA	NA	NA
