Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00077286001	2.579096282	0.009773455	CDY43785	BnaA06g23210D	supercontig:AST_PRJEB5043_v1:LK032568:122614:124972:-1	BnaA06g23210D protein	AT5G64060	anac103	chromosome:TAIR10:5:25633455:25635789:-1	NAC domain containing protein 103	82.388	0	717	NA	GO:0003677	IPR003441
GSBRNA2T00077290001	0.996981013	0.01884241	CDY43787	BnaA06g23230D	supercontig:AST_PRJEB5043_v1:LK032568:134674:136110:-1	BnaA06g23230D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0006869;GO:0008289	IPR000528;IPR016140
GSBRNA2T00077296001	5.890630748	1.6e-15	CDY43791	BnaA06g23270D	supercontig:AST_PRJEB5043_v1:LK032568:165590:167024:-1	Peroxidase	AT5G64120	PER71	chromosome:TAIR10:5:25659257:25661007:-1	Peroxidase 71	85.772	0	1038	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793;IPR019794
GSBRNA2T00077306001	1.643654093	0.010100871	CDY43801	BnaA06g23370D	supercontig:AST_PRJEB5043_v1:LK032568:195075:197079:-1	BnaA06g23370D protein	AT5G64250	NA	chromosome:TAIR10:5:25697354:25698971:-1	2-nitropropane dioxygenase-like protein	89.362	0	1242	NA	GO:0003824;GO:0018580;GO:0055114	IPR004136;IPR013785
GSBRNA2T00077310001	-0.945323054	0.051476349	CDY43805	BnaA06g23410D	supercontig:AST_PRJEB5043_v1:LK032568:220848:223438:-1	BnaA06g23410D protein	AT5G64290	DIT2-1	chromosome:TAIR10:5:25714178:25716901:-1	Dicarboxylate transporter 2.1, chloroplastic	88.047	0	1977	NA	GO:0005215;GO:0006814;GO:0016020;GO:0055085	IPR001898
GSBRNA2T00077358001	3.732504613	0.009770931	CDY43838	BnaC03g14710D	supercontig:AST_PRJEB5043_v1:LK032569:211122:211376:-1	BnaC03g14710D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00077433001	-0.959791524	0.015253399	CDY43873	BnaC09g33700D	supercontig:AST_PRJEB5043_v1:LK032571:169605:170652:-1	BnaC09g33700D protein	AT5G58250	NA	chromosome:TAIR10:5:23559474:23560778:1	EMB3143	84.137	7.96e-173	606	NA	NA	IPR019616
GSBRNA2T00077439001	-1.134699039	0.023191418	CDY43878	BnaC09g33650D	supercontig:AST_PRJEB5043_v1:LK032571:186009:191252:-1	BnaC09g33650D protein	AT5G58140	PHOT2	chromosome:TAIR10:5:23524487:23529400:1	Phototropin-2	88.989	0	3380	NA	GO:0000155;GO:0000160;GO:0004672;GO:0004674;GO:0004713;GO:0004871;GO:0005524;GO:0006468;GO:0007165	IPR000014;IPR000700;IPR000719;IPR001610;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00077445001	2.260678435	9.61e-05	CDY43883	BnaC09g33600D	supercontig:AST_PRJEB5043_v1:LK032571:216814:217647:1	BnaC09g33600D protein	AT5G58070	TIL	chromosome:TAIR10:5:23500061:23501416:-1	Temperature-induced lipocalin-1	86.447	1.17e-170	599	NA	GO:0005215	IPR000566;IPR002446;IPR011038;IPR012674;IPR022271;IPR022272
GSBRNA2T00077468001	-1.809469052	0.00533556	CDY43898	BnaA07g01750D	supercontig:AST_PRJEB5043_v1:LK032572:153640:155024:1	BnaA07g01750D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0008299	IPR000092;IPR008949;IPR017446
GSBRNA2T00077487001	3.084653208	0.000654645	CDY43908	BnaA07g01850D	supercontig:AST_PRJEB5043_v1:LK032572:242853:243731:-1	BnaA07g01850D protein	AT2G18660	EGC2	chromosome:TAIR10:2:8089411:8091736:-1	EG45-like domain containing protein 2	85.128	4.05e-109	394	NA	NA	IPR007112;IPR009009;IPR014733
GSBRNA2T00077522001	3.908588856	0.001868396	CDY43928	BnaA05g15380D	supercontig:AST_PRJEB5043_v1:LK032573:210094:215161:-1	BnaA05g15380D protein	AT1G51790	NA	chromosome:TAIR10:1:19206615:19210915:-1	Leucine-rich repeat protein kinase family protein	84.973	0	2820	NA	GO:0004672;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR011009;IPR013320;IPR020635;IPR024788;IPR025875
GSBRNA2T00077525001	2.603064828	0.043807028	CDY43930	BnaA05g15400D	supercontig:AST_PRJEB5043_v1:LK032573:235074:239382:1	BnaA05g15400D protein	AT1G51800	NA	chromosome:TAIR10:1:19214072:19218053:1	Leucine-rich repeat receptor-like protein kinase	88.934	0	3306	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635;IPR024788
GSBRNA2T00077547001	-1.000578999	0.044250687	CDY43938	BnaC04g21720D	supercontig:AST_PRJEB5043_v1:LK032574:108747:110288:1	BnaC04g21720D protein	AT3G61580	SLD1	chromosome:TAIR10:3:22786022:22787972:1	SLD1	83.926	0	1291	448	GO:0005506;GO:0006629;GO:0006633;GO:0020037;GO:0055114	IPR001199;IPR005804;IPR012171
GSBRNA2T00077551001	2.375071065	0.018493996	CDY43942	BnaC04g21680D	supercontig:AST_PRJEB5043_v1:LK032574:156169:156799:-1	BnaC04g21680D protein	AT3G61640	AGP20	chromosome:TAIR10:3:22810041:22811024:-1	Arabinogalactan peptide 20	93.382	1.28e-51	202	39	NA	IPR009424
GSBRNA2T00077576001	2.716740203	0.007757478	CDY68744	BnaCnng60310D	supercontig:AST_PRJEB5043_v1:LK037881:388:3175:1	BnaCnng60310D protein	AT4G23190	CRK11	chromosome:TAIR10:4:12140982:12143833:-1	Cysteine-rich receptor-like protein kinase 11	84.794	0	1099	563	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR002902;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635
GSBRNA2T00077583001	2.873747183	2.5e-06	CDY68750	BnaAnng28220D	supercontig:AST_PRJEB5043_v1:LK037893:480:3193:1	BnaAnng28220D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR012416
GSBRNA2T00077599001	6.281889965	1.75e-05	CDY68763	BnaAnng28300D	supercontig:AST_PRJEB5043_v1:LK037911:695:4758:-1	BnaAnng28300D protein	AT5G40780	LHT1	chromosome:TAIR10:5:16324310:16327281:1	LHT1	88.74	0	1631	NA	NA	IPR013057
GSBRNA2T00077657001	2.236766526	0.024636201	CDY13392	BnaA03g51100D	supercontig:AST_PRJEB5043_v1:LK032035:13320:15199:-1	BnaA03g51100D protein	AT4G30850	HHP2	chromosome:TAIR10:4:15020182:15022445:-1	Heptahelical transmembrane protein 2	85.53	0	1123	NA	GO:0016021	IPR004254
GSBRNA2T00077668001	2.031375802	3.25e-07	CDY13400	BnaA03g51180D	supercontig:AST_PRJEB5043_v1:LK032035:78032:79837:1	Non-specific serine/threonine protein kinase	AT4G30960	CIPK6	chromosome:TAIR10:4:15067028:15069183:1	CBL-interacting serine/threonine-protein kinase 6	83.473	0	771	595	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0007165	IPR000719;IPR002290;IPR004041;IPR008271;IPR011009;IPR017441;IPR018451;IPR020635;IPR020636
GSBRNA2T00077731001	-1.700425189	0.002601577	CDY13439	BnaA03g51570D	supercontig:AST_PRJEB5043_v1:LK032035:318557:320384:1	BnaA03g51570D protein	AT4G31530	NA	chromosome:TAIR10:4:15282230:15287390:1	NAD(P)-binding Rossmann-fold superfamily protein	88.404	0	1038	NA	GO:0000166	IPR016040
GSBRNA2T00077737001	-1.316358675	0.024147929	CDY13445	BnaA03g51630D	supercontig:AST_PRJEB5043_v1:LK032035:349114:351905:-1	BnaA03g51630D protein	AT4G31590	CSLC5	chromosome:TAIR10:4:15309506:15312987:-1	CSLC5	89.481	0	2612	628	NA	NA
GSBRNA2T00077745001	-2.462026977	0.000301885	CDY13451	BnaA03g51690D	supercontig:AST_PRJEB5043_v1:LK032035:387765:391780:1	BnaA03g51690D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00077768001	-1.185448808	0.005161299	CDY13467	BnaA03g51850D	supercontig:AST_PRJEB5043_v1:LK032035:508097:511329:-1	Aspartate aminotransferase	AT4G31990	ASP5	chromosome:TAIR10:4:15470744:15473885:-1	Aspartate aminotransferase	90.549	0	1803	NA	GO:0003824;GO:0006520;GO:0008483;GO:0009058;GO:0030170	IPR000796;IPR004838;IPR004839;IPR015421;IPR015424
GSBRNA2T00077772001	-1.809470342	0.005672825	CDY13471	BnaA03g51890D	supercontig:AST_PRJEB5043_v1:LK032035:530472:532527:1	BnaA03g51890D protein	AT4G32030	NA	chromosome:TAIR10:4:15490566:15493436:1	At4g32030	81.583	1.18e-161	569	NA	NA	NA
GSBRNA2T00077773001	-1.061115715	0.047249755	CDY13472	BnaA03g51900D	supercontig:AST_PRJEB5043_v1:LK032035:535693:537444:1	BnaA03g51900D protein	AT4G32040	KNAT5	chromosome:TAIR10:4:15493994:15496356:1	Homeobox protein knotted-1-like 5	89.571	0	1029	892	GO:0003677;GO:0003700;GO:0005634;GO:0043565	IPR001356;IPR005539;IPR005540;IPR005541;IPR008422;IPR009057
GSBRNA2T00077812001	-1.588785451	0.006365633	CDY13502	BnaA03g52200D	supercontig:AST_PRJEB5043_v1:LK032035:715206:718366:1	BnaA03g52200D protein	AT4G32770	VTE1	chromosome:TAIR10:4:15804784:15808084:1	Sucrose export defective 1	90	0	1668	NA	GO:0009976	IPR025893
GSBRNA2T00077849001	-1.141949219	0.042637705	CDY13528	BnaC02g23390D	supercontig:AST_PRJEB5043_v1:LK032036:32268:34040:-1	BnaA02g17550D protein	AT1G75840	ARAC5	chromosome:TAIR10:1:28475649:28477802:1	Rac-like GTP-binding protein ARAC5	92.905	0	859	122	GO:0003924;GO:0005525;GO:0005622;GO:0006184;GO:0007165;GO:0007264;GO:0015031;GO:0016020	IPR001806;IPR003578;IPR003579;IPR005225;IPR020849
GSBRNA2T00077888001	-1.84218194	0.008792323	CDY13544	BnaC02g23550D	supercontig:AST_PRJEB5043_v1:LK032036:226148:227236:1	BnaC02g23550D protein	AT1G75690	LQY1	chromosome:TAIR10:1:28421730:28423520:-1	Protein disulfide-isomerase LQY1, chloroplastic	88.817	1.24e-159	562	NA	GO:0031072;GO:0051082	IPR001305
GSBRNA2T00077890001	-1.277546782	0.007849394	CDY13546	BnaC02g23570D	supercontig:AST_PRJEB5043_v1:LK032036:230731:233605:1	BnaC02g23570D protein	AT1G75680	AtGH9B7	chromosome:TAIR10:1:28417052:28419635:-1	Endoglucanase 10	86.747	0	1382	733	GO:0003824;GO:0005975	IPR001701;IPR008928;IPR012341
GSBRNA2T00077896001	2.732437758	0.002913839	CDY13551	BnaC02g23620D	supercontig:AST_PRJEB5043_v1:LK032036:256587:257243:1	BnaC02g23620D protein	AT5G44430	PDF1.2C	chromosome:TAIR10:5:17908850:17909507:-1	PDF1.2c	77.236	6.25e-31	134	NA	GO:0006952	IPR003614;IPR008176
GSBRNA2T00077979001	-1.341332223	0.027345963	CDY13578	BnaA06g33450D	supercontig:AST_PRJEB5043_v1:LK032037:18583:24360:1	BnaA06g33450D protein	AT3G25690	CHUP1	chromosome:TAIR10:3:9352444:9357953:1	Hydroxyproline-rich glycoprotein family protein	84.591	0	900	NA	NA	NA
GSBRNA2T00077998001	-0.995790177	0.037802658	CDY13590	BnaA06g33330D	supercontig:AST_PRJEB5043_v1:LK032037:122157:136915:1	BnaA06g33330D protein	AT3G25830	TPS27	chromosome:TAIR10:3:9447409:9451037:1	1,8-cineole synthase 2, chloroplastic	85.19	0	1714	0	GO:0000287;GO:0008152;GO:0010333;GO:0016829	IPR001906;IPR005630;IPR008930;IPR008949
GSBRNA2T00078004001	3.995348727	3.27e-07	CDY13595	BnaA06g33280D	supercontig:AST_PRJEB5043_v1:LK032037:172116:172770:-1	BnaA06g33280D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00078006001	1.22940624	0.017365592	CDY13596	BnaA06g33270D	supercontig:AST_PRJEB5043_v1:LK032037:177399:178674:1	BnaA06g33270D protein	AT3G25890	ERF119	chromosome:TAIR10:3:9475412:9477590:1	Ethylene-responsive transcription factor ERF119	81.899	0	789	NA	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00078010001	-1.191230655	0.012197247	CDY13600	BnaA06g33230D	supercontig:AST_PRJEB5043_v1:LK032037:196014:197117:-1	BnaA06g33230D protein	AT3G25920	RPL15	chromosome:TAIR10:3:9491055:9492655:-1	50S ribosomal protein L15, chloroplastic	83.937	0	765	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015934	IPR001196;IPR005749;IPR021131
GSBRNA2T00078019001	-1.14005696	0.026015209	CDY13607	BnaA06g33160D	supercontig:AST_PRJEB5043_v1:LK032037:221044:222863:1	BnaA06g33160D protein	AT3G26070	PAP4	chromosome:TAIR10:3:9526687:9528703:1	Probable plastid-lipid-associated protein 4, chloroplastic	87.158	0	828	225	GO:0005198;GO:0009507	IPR006843
GSBRNA2T00078031001	4.3825562	0.001570453	CDY13618	BnaA06g33050D	supercontig:AST_PRJEB5043_v1:LK032037:278736:280434:-1	BnaA06g33050D protein	AT3G26180	CYP71B20	chromosome:TAIR10:3:9578217:9580086:-1	Cytochrome P450 71B20	86.786	0	682	28	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00078034001	2.671823609	6.9e-06	CDY13620	BnaA06g33030D	supercontig:AST_PRJEB5043_v1:LK032037:308628:310438:1	BnaA06g33030D protein	AT3G26200	CYP71B22	chromosome:TAIR10:3:9589249:9591179:1	Cytochrome P450 71B22	88.896	0	1851	251	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00078057001	-2.436684317	1.3e-11	CDY13639	BnaA06g32840D	supercontig:AST_PRJEB5043_v1:LK032037:408405:409941:-1	BnaA06g32840D protein	AT3G26520	TIP1-2	chromosome:TAIR10:3:9722443:9723904:-1	TIP2	90.433	0	1003	249	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00078059001	-1.494124606	0.000655087	CDY13641	BnaA06g32820D	supercontig:AST_PRJEB5043_v1:LK032037:426124:428793:1	Phosphate transporter	AT3G26570	PHT2;1	chromosome:TAIR10:3:9756007:9758701:1	phosphate transporter 2;1	86.448	0	1925	NA	GO:0005315;GO:0006817;GO:0016020	IPR001204
GSBRNA2T00078068001	-1.374360154	0.003331802	CDY13649	BnaA06g32740D	supercontig:AST_PRJEB5043_v1:LK032037:452163:454051:1	BnaA06g32740D protein	AT3G26650	GAPA1	chromosome:TAIR10:3:9794862:9797045:1	Glyceraldehyde-3-phosphate dehydrogenase GAPA1, chloroplastic	90.866	0	852	353	GO:0000166;GO:0055114	IPR016040;IPR020828;IPR020829;IPR020830;IPR020831
GSBRNA2T00078103001	1.450952106	0.000305442	CDY13679	BnaA06g32440D	supercontig:AST_PRJEB5043_v1:LK032037:564022:565017:-1	BnaA06g32440D protein	AT3G27060	TSO2	chromosome:TAIR10:3:9979841:9981620:-1	TSO2	85.371	0	1031	NA	GO:0005971;GO:0009186;GO:0016491;GO:0046914;GO:0055114	IPR000358;IPR009078;IPR012348
GSBRNA2T00078110001	-1.022965209	0.040635842	CDY13685	BnaA06g32380D	supercontig:AST_PRJEB5043_v1:LK032037:585238:588322:1	Chloride channel protein	AT3G27170	CLC-B	chromosome:TAIR10:3:10023931:10027198:1	Chloride channel protein	89.498	0	2963	1062	GO:0005216;GO:0005247;GO:0005515;GO:0006821;GO:0016020;GO:0055085	IPR000644;IPR001807;IPR002251;IPR014743
GSBRNA2T00078132001	-1.683784713	0.02458904	CDY13707	BnaA06g32160D	supercontig:AST_PRJEB5043_v1:LK032037:691951:694964:1	BnaA06g32160D protein	AT3G27350	NA	chromosome:TAIR10:3:10125659:10127992:1	Transcriptional regulator ATRX-like protein	79.496	1.93e-45	183	NA	NA	NA
GSBRNA2T00078134001	1.242882164	0.005106358	CDY13709	BnaA06g32140D	supercontig:AST_PRJEB5043_v1:LK032037:696631:697813:-1	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	AT3G27380	SDH2-1	chromosome:TAIR10:3:10129610:10132882:-1	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	82.527	0	737	NA	GO:0006099;GO:0009055;GO:0016491;GO:0051536;GO:0055114	IPR001041;IPR004489;IPR006058;IPR009051;IPR012285;IPR012675;IPR017896;IPR017900;IPR025192
GSBRNA2T00078141001	-1.94952932	0.013530118	CDY13716	BnaA06g32070D	supercontig:AST_PRJEB5043_v1:LK032037:725516:729755:1	BnaA06g32070D protein	AT4G27710	CYP709B3	chromosome:TAIR10:4:13828422:13830682:1	Cytochrome P450 709B3	83.909	0	1458	501	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972;IPR019140
GSBRNA2T00078176001	2.821886694	2.72e-05	CDY13743	BnaA09g42450D	supercontig:AST_PRJEB5043_v1:LK032038:115630:116962:1	BnaA09g42450D protein	AT2G22570	NIC1	chromosome:TAIR10:2:9589435:9590932:-1	NIC1	86.803	0	817	NA	GO:0003824;GO:0008152	IPR000868
GSBRNA2T00078183001	-2.742889835	0.013976496	CDY13750	BnaA09g42520D	supercontig:AST_PRJEB5043_v1:LK032038:141037:142256:1	BnaA09g42520D protein	AT3G44870	NA	chromosome:TAIR10:3:16382219:16383605:1	AtPP-like protein	82.932	0	924	83	GO:0008168	IPR005299
GSBRNA2T00078185001	-1.561560471	0.003618585	CDY13752	BnaA09g42540D	supercontig:AST_PRJEB5043_v1:LK032038:151098:154187:1	BnaA09g42540D protein	AT1G57820	ORTH2	chromosome:TAIR10:1:21414170:21417937:-1	E3 ubiquitin-protein ligase ORTHRUS 2	78.962	0	734	6	GO:0005515;GO:0008270;GO:0042393	IPR001841;IPR001965;IPR003105;IPR011011;IPR013083;IPR017907;IPR019786;IPR019787
GSBRNA2T00078187001	1.259121454	0.0304278	CDY13754	BnaA09g42560D	supercontig:AST_PRJEB5043_v1:LK032038:173536:174483:1	BnaA09g42560D protein	AT2G22500	PUMP5	chromosome:TAIR10:2:9562774:9564850:-1	UCP5	81.349	0	765	565	GO:0055085	IPR002067;IPR018108;IPR023395
GSBRNA2T00078190001	1.109864912	0.048511823	CDY13757	BnaA09g42590D	supercontig:AST_PRJEB5043_v1:LK032038:190621:193519:-1	BnaA09g42590D protein	AT2G22475	GEM	chromosome:TAIR10:2:9541128:9545038:1	GLABRA2 expression modulator	86.418	0	894	NA	NA	IPR004182
GSBRNA2T00078192001	3.718201863	1.57e-07	CDY13759	BnaA09g42610D	supercontig:AST_PRJEB5043_v1:LK032038:196149:196827:1	BnaA09g42610D protein	AT2G22470	AGP2	chromosome:TAIR10:2:9538127:9538963:-1	Classical arabinogalactan protein 2	85.821	2.46e-116	418	NA	NA	NA
GSBRNA2T00078194001	1.008840315	0.002737746	CDY13761	BnaA09g42630D	supercontig:AST_PRJEB5043_v1:LK032038:203747:205450:1	BnaA09g42630D protein	AT2G22430	ATHB-6	chromosome:TAIR10:2:9525988:9527845:-1	HB6	85.338	0	959	672	GO:0000976;GO:0003677;GO:0003700;GO:0005634;GO:0043565	IPR000047;IPR001356;IPR003106;IPR009057;IPR017970
GSBRNA2T00078241001	2.027534413	0.000565029	CDY13801	BnaA09g43030D	supercontig:AST_PRJEB5043_v1:LK032038:451181:452441:-1	BnaA09g43030D protein	AT2G21620	RD2	chromosome:TAIR10:2:9248525:9250311:1	Dessication responsive protein	87.302	0	645	NA	GO:0006950	IPR006016;IPR014729
GSBRNA2T00078250001	-1.566008304	0.027501522	CDY13809	BnaA09g43110D	supercontig:AST_PRJEB5043_v1:LK032038:476361:477761:-1	BnaA09g43110D protein	AT2G21530	NA	chromosome:TAIR10:2:9219252:9220608:1	At2g21530	84.783	6.33e-164	577	NA	GO:0005515	IPR000253;IPR008984
GSBRNA2T00078253001	1.141310207	0.032198312	CDY13812	BnaA09g43140D	supercontig:AST_PRJEB5043_v1:LK032038:491271:493772:1	BnaA09g43140D protein	AT2G21500	NA	chromosome:TAIR10:2:9207432:9210231:-1	At2g21560	79.886	2.57e-170	599	336	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00078263001	-1.535615476	0.002595168	CDY13821	BnaA09g43230D	supercontig:AST_PRJEB5043_v1:LK032038:534105:536305:-1	BnaA09g43230D protein	AT2G21385	NA	chromosome:TAIR10:2:9149628:9151913:1	Expressed protein	88.072	0	1177	NA	NA	NA
GSBRNA2T00078283001	-1.383019988	0.010100871	CDY13836	BnaA09g43380D	supercontig:AST_PRJEB5043_v1:LK032038:607136:609375:1	BnaA09g43380D protein	AT2G21170	TIM	chromosome:TAIR10:2:9070754:9074470:-1	TIM	90.228	0	1194	NA	GO:0003824;GO:0004807;GO:0008152	IPR000652;IPR013785;IPR020861
GSBRNA2T00078295001	2.766524068	0.027841956	CDY13848	BnaA09g43500D	supercontig:AST_PRJEB5043_v1:LK032038:652914:655178:-1	BnaA09g43500D protein	AT2G20960	pEARLI4	chromosome:TAIR10:2:9006610:9009794:1	PEARLI 4 protein	78.684	7.48e-113	409	NA	NA	IPR007942
GSBRNA2T00078299001	-1.20668231	0.001167469	CDY13852	BnaA09g43540D	supercontig:AST_PRJEB5043_v1:LK032038:668211:669705:-1	BnaA09g43540D protein	AT2G20890	THF1	chromosome:TAIR10:2:8987584:8989416:1	Protein THYLAKOID FORMATION 1, chloroplastic	84.546	0	863	NA	GO:0009523;GO:0010027;GO:0015979	IPR017499
GSBRNA2T00078306001	1.516019512	3.91e-05	CDY13859	BnaA09g43610D	supercontig:AST_PRJEB5043_v1:LK032038:683771:685404:1	Clathrin light chain	AT2G20760	NA	chromosome:TAIR10:2:8942750:8945244:-1	Clathrin light chain 1	84.203	0	652	NA	GO:0005198;GO:0006886;GO:0016192;GO:0030130;GO:0030132	IPR000996
GSBRNA2T00078309001	-2.013492706	0.023433348	CDY13861	BnaA09g43630D	supercontig:AST_PRJEB5043_v1:LK032038:694098:695395:1	BnaA09g43630D protein	AT2G20670	NA	chromosome:TAIR10:2:8911860:8913747:-1	Expressed protein	85.864	0	898	463	NA	IPR006502
GSBRNA2T00078377001	-1.379914931	0.001092103	CDY13910	BnaC09g39160D	supercontig:AST_PRJEB5043_v1:LK032039:119215:120471:-1	BnaC09g39160D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0000166	IPR016040
GSBRNA2T00078484001	-1.361433612	0.005871933	CDY13979	BnaC09g38470D	supercontig:AST_PRJEB5043_v1:LK032039:588358:589586:1	BnaC09g38470D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004190;GO:0006508	IPR001461;IPR021109
GSBRNA2T00078572001	1.608945886	0.05485572	CDY14044	BnaC02g01610D	supercontig:AST_PRJEB5043_v1:LK032040:120122:122698:-1	Glutamate dehydrogenase	AT5G07440	GDH2	chromosome:TAIR10:5:2355759:2358241:1	Glutamate dehydrogenase	87.682	0	1415	979	GO:0000166;GO:0006520;GO:0016491;GO:0055114	IPR006095;IPR006096;IPR006097;IPR014362;IPR016040
GSBRNA2T00078587001	3.137397462	0.00011927	CDY14055	BnaC02g01720D	supercontig:AST_PRJEB5043_v1:LK032040:215129:216701:-1	BnaC02g01720D protein	AT5G07100	WRKY26	chromosome:TAIR10:5:2204206:2205965:1	Probable WRKY transcription factor 26	83.251	2.7e-154	545	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00078590001	-1.745130964	0.005894502	CDY14058	BnaC02g01750D	supercontig:AST_PRJEB5043_v1:LK032040:224725:226210:1	BnaC02g01750D protein	AT5G07020	NA	chromosome:TAIR10:5:2180501:2182538:-1	Proline-rich family protein	87.934	0	710	NA	NA	NA
GSBRNA2T00078604001	1.216687419	0.03750173	CDY14069	BnaC02g01860D	supercontig:AST_PRJEB5043_v1:LK032040:278473:280462:1	BnaC02g01860D protein	AT5G06750	NA	chromosome:TAIR10:5:2086286:2088997:-1	Probable protein phosphatase 2C 68	84.375	0	1151	NA	GO:0003824;GO:0004722;GO:0006470	IPR000222;IPR001932;IPR015655
GSBRNA2T00078631001	-1.1613991	0.031820756	CDY14092	BnaC02g02090D	supercontig:AST_PRJEB5043_v1:LK032040:400915:402575:1	BnaC02g02090D protein	AT5G06130	ORLIKE	chromosome:TAIR10:5:1853432:1855978:-1	Protein ORANGE-LIKE, chloroplastic	85.018	0	821	NA	NA	NA
GSBRNA2T00078663001	5.378498903	4.04e-21	CDY14118	BnaC02g02350D	supercontig:AST_PRJEB5043_v1:LK032040:515574:517410:1	Peroxidase	AT5G05340	PER52	chromosome:TAIR10:5:1578869:1580875:-1	Peroxidase 52	88.41	0	1175	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793;IPR019794
GSBRNA2T00078672001	-0.865595355	0.019301324	CDY14127	BnaC02g02440D	supercontig:AST_PRJEB5043_v1:LK032040:538125:543174:1	Cellulose synthase	AT5G05170	CESA3	chromosome:TAIR10:5:1530132:1535558:-1	Cellulose synthase A catalytic subunit 3 [UDP-forming]	92.721	0	4617	4133	GO:0005515;GO:0008270;GO:0016020;GO:0016760;GO:0030244	IPR001841;IPR005150;IPR013083
GSBRNA2T00078688001	2.965257067	0.019129784	CDY14142	BnaC02g02590D	supercontig:AST_PRJEB5043_v1:LK032040:606036:606808:1	BnaC02g02590D protein	AT5G04760	NA	chromosome:TAIR10:5:1373530:1374787:-1	Duplicated SANT DNA-binding domain-containing protein	84.793	0	640	NA	GO:0003677;GO:0003682	IPR001005;IPR006447;IPR009057;IPR017877;IPR017930
GSBRNA2T00078720001	-1.873569149	3.64e-06	CDY14166	BnaC02g02830D	supercontig:AST_PRJEB5043_v1:LK032040:765848:769072:1	BnaC02g02830D protein	AT5G03940	FFC	chromosome:TAIR10:5:1060106:1063425:-1	SRP54CP	87.224	0	1892	NA	GO:0000166;GO:0003924;GO:0005525;GO:0006614;GO:0008312;GO:0017111;GO:0048500	IPR000897;IPR003593;IPR004125;IPR004780;IPR013822;IPR022941
GSBRNA2T00078724001	-3.969163422	0.002186155	CDY14170	BnaC02g02870D	supercontig:AST_PRJEB5043_v1:LK032040:777495:780080:1	Malate synthase	AT5G03860	MLS	chromosome:TAIR10:5:1032099:1034686:-1	Malate synthase	91.603	0	2329	NA	GO:0003824;GO:0004474;GO:0006097	IPR001465;IPR006252;IPR011076;IPR019830
GSBRNA2T00078740001	-2.719287211	0.001694144	CDY14183	BnaA08g13140D	supercontig:AST_PRJEB5043_v1:LK032041:4991:8548:-1	NADPH--cytochrome P450 reductase	AT4G30210	ATR2	chromosome:TAIR10:4:14796725:14800924:1	P450 reductase 2	88.724	0	2545	NA	GO:0005506;GO:0010181;GO:0016491;GO:0055114	IPR001094;IPR001433;IPR001709;IPR003097;IPR008254;IPR017927;IPR017938;IPR023173
GSBRNA2T00078771001	1.633180668	0.002549606	CDY14207	BnaA08g13380D	supercontig:AST_PRJEB5043_v1:LK032041:184670:186452:1	BnaA08g13380D protein	AT4G29520	NA	chromosome:TAIR10:4:14493911:14495789:-1	Putative uncharacterized protein AT4g29520	85.851	0	953	NA	NA	IPR008139
