Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00086067001	-2.612420259	0.003601502	CDY46746	BnaA03g16900D	supercontig:AST_PRJEB5043_v1:LK032684:42211:43719:1	BnaA03g16900D protein	AT2G36950	HIPP05	chromosome:TAIR10:2:15514923:15517002:1	Heavy metal-associated isoprenylated plant protein 5	79.464	0	773	NA	GO:0030001;GO:0046872	IPR006121
GSBRNA2T00086079001	1.248123581	0.007408616	CDY46755	BnaA03g16990D	supercontig:AST_PRJEB5043_v1:LK032684:86132:87788:1	BnaA03g16990D protein	AT2G37110	NA	chromosome:TAIR10:2:15592552:15594033:1	At2g37110	87.568	0	839	NA	NA	IPR006461
GSBRNA2T00086082001	-2.61681976	7.85e-08	CDY46758	BnaA03g17020D	supercontig:AST_PRJEB5043_v1:LK032684:101876:103239:-1	BnaA03g17020D protein	AT2G37170	PIP2B	chromosome:TAIR10:2:15613402:15614916:-1	plasma membrane intrinsic protein 2	87.176	0	965	39	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00086084001	-1.656864853	0.006323566	CDY46759	BnaA03g17030D	supercontig:AST_PRJEB5043_v1:LK032684:105430:106887:1	BnaA03g17030D protein	AT2G37170	PIP2B	chromosome:TAIR10:2:15613402:15614916:-1	plasma membrane intrinsic protein 2	87.544	0	992	26	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00086107001	-3.195590317	0.01726922	CDY69261	BnaCnng62690D	supercontig:AST_PRJEB5043_v1:LK038977:617:4295:-1	BnaCnng62690D protein	AT4G19050	NA	chromosome:TAIR10:4:10439984:10444121:-1	Putative disease resistance protein At4g19050	78.697	0	1583	NA	GO:0005515;GO:0006952;GO:0043531	IPR000767;IPR001611;IPR002182
GSBRNA2T00086119001	4.357585429	0.001076248	CDY69265	BnaAnng29870D	supercontig:AST_PRJEB5043_v1:LK038991:872:1504:-1	BnaAnng29870D protein	AT1G21910	ERF012	chromosome:TAIR10:1:7696427:7697831:1	DREB26	85.117	2.88e-167	588	NA	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00086171001	-3.337015101	0.006637567	CDY69287	BnaCnng62860D	supercontig:AST_PRJEB5043_v1:LK039052:2936:4349:-1	BnaCnng62860D protein	AT4G34220	NA	chromosome:TAIR10:4:16381473:16384468:-1	Receptor protein kinase-like protein At4g34220	83.333	4.19e-88	326	NA	GO:0004672;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR011009;IPR020635
GSBRNA2T00086197001	1.574494513	0.000899233	CDY46779	BnaCnng14480D	supercontig:AST_PRJEB5043_v1:LK032685:63159:68232:1	BnaCnng14480D protein	AT5G49630	AAP6	chromosome:TAIR10:5:20142430:20146690:-1	AAP6	87.287	0	1592	NA	NA	IPR013057
GSBRNA2T00086216001	1.26506017	0.040360248	CDY46787	BnaCnng14560D	supercontig:AST_PRJEB5043_v1:LK032685:163120:165045:-1	BnaCnng14560D protein	AT5G54110	PVA41	chromosome:TAIR10:5:21958076:21960634:1	Vesicle-associated protein 4-1	89.106	0	760	NA	GO:0005198	IPR000535;IPR008962
GSBRNA2T00086244001	2.934167859	0.002255319	CDY46810	BnaC02g43180D	supercontig:AST_PRJEB5043_v1:LK032686:67808:69756:-1	BnaC02g43180D protein	AT5G64550	NA	chromosome:TAIR10:5:25801528:25804980:-1	Emb|CAB89363.1	83.988	0	990	NA	NA	NA
GSBRNA2T00086280001	-1.988708591	0.024652191	CDY46836	BnaA10g03200D	supercontig:AST_PRJEB5043_v1:LK032687:23672:26562:-1	Hexosyltransferase	AT1G05170	B3GALT2	chromosome:TAIR10:1:1491111:1494248:-1	Probable beta-1,3-galactosyltransferase 2	88.26	0	1417	351	GO:0006486;GO:0008378;GO:0016020	IPR002659;IPR025298
GSBRNA2T00086287001	3.392253248	0.02027094	CDY46842	BnaA10g03260D	supercontig:AST_PRJEB5043_v1:LK032687:44824:50549:-1	BnaA10g03260D protein	AT1G05230	HDG2	chromosome:TAIR10:1:1512901:1518089:-1	Homeobox-leucine zipper protein HDG2	91.16	0	2933	2386	GO:0003677;GO:0003700;GO:0005634;GO:0043565	IPR001356;IPR002913;IPR009057;IPR017970
GSBRNA2T00086350001	3.251895967	0.001585189	CDY46885	BnaA01g27850D	supercontig:AST_PRJEB5043_v1:LK032689:29547:33086:1	BnaA01g27850D protein	AT3G17700	CNGC20	chromosome:TAIR10:3:6048814:6052675:1	Probable cyclic nucleotide-gated ion channel 20, chloroplastic	87.603	0	2649	914	GO:0005216;GO:0006811;GO:0016020;GO:0055085	IPR000595;IPR005821;IPR014710;IPR018490
GSBRNA2T00086359001	1.975600057	0.000690403	CDY46893	BnaA01g27930D	supercontig:AST_PRJEB5043_v1:LK032689:81587:85460:-1	BnaA01g27930D protein	AT3G17611	RBL14	chromosome:TAIR10:3:6024796:6026556:1	RBL14	83.251	0	911	700	GO:0004252;GO:0005622;GO:0008270;GO:0016021	IPR001876;IPR022764
GSBRNA2T00086382001	-3.791896564	0.012489112	CDY46911	BnaA09g12830D	supercontig:AST_PRJEB5043_v1:LK032690:41465:42803:1	BnaA09g12830D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00086398001	1.365668556	0.001497062	CDY46923	BnaA09g12710D	supercontig:AST_PRJEB5043_v1:LK032690:146848:148932:1	BnaA09g12710D protein	AT1G62790	NA	chromosome:TAIR10:1:23252140:23253743:1	At1g62790	79.864	3.8e-85	315	NA	NA	IPR016140
GSBRNA2T00086433001	1.670680362	0.017932926	CDY46955	BnaA02g32910D	supercontig:AST_PRJEB5043_v1:LK032692:67130:67920:-1	BnaA02g32910D protein	AT5G23370	NA	chromosome:TAIR10:5:7863216:7864291:-1	Putative GEM-like protein 8	85.054	0	656	2	NA	IPR004182
GSBRNA2T00086441001	0.887324462	0.052262755	CDY46959	BnaA02g32870D	supercontig:AST_PRJEB5043_v1:LK032692:81021:85771:-1	BnaA02g32870D protein	AT5G23450	ATLCBK1	chromosome:TAIR10:5:7904383:7909623:-1	Sphingoid long-chain bases kinase 1	87.342	0	2584	NA	GO:0004143;GO:0007205	IPR001206
GSBRNA2T00086495001	3.885195652	0.007048679	CDY46996	BnaC09g14080D	supercontig:AST_PRJEB5043_v1:LK032693:134069:135871:-1	BnaC09g14080D protein	AT2G07721	NA	chromosome:TAIR10:2:3434312:3435279:-1	Putative uncharacterized protein At2g07721	98.496	0	704	364	NA	NA
GSBRNA2T00086539001	1.815946749	0.015929284	CDY47025	BnaC02g42100D	supercontig:AST_PRJEB5043_v1:LK032694:162190:163930:1	BnaC02g42100D protein	AT5G61210	SNAP33	chromosome:TAIR10:5:24623299:24625366:1	SNP33	88.271	0	791	NA	GO:0005515	IPR000727;IPR000928
GSBRNA2T00086540001	1.059706679	0.011757862	CDY47026	BnaC02g42110D	supercontig:AST_PRJEB5043_v1:LK032694:169538:171726:-1	BnaC02g42110D protein	AT5G65990	NA	chromosome:TAIR10:5:26394823:26396513:1	Amino acid transporter ANTL3	82.531	0	1122	NA	NA	IPR013057
GSBRNA2T00086546001	-1.394483489	0.045112895	CDY69299	BnaCnng62910D	supercontig:AST_PRJEB5043_v1:LK039080:955:1507:1	BnaCnng62910D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00086649001	-2.681414463	0.006013351	CDY47043	BnaAnng08310D	supercontig:AST_PRJEB5043_v1:LK032695:84172:87622:-1	BnaAnng08310D protein	AT4G35920	MCA1	chromosome:TAIR10:4:17011788:17015493:-1	Protein MID1-COMPLEMENTING ACTIVITY 1	86.84	0	1399	NA	NA	IPR006461
GSBRNA2T00086658001	1.595456064	0.03125404	CDY47050	BnaAnng08380D	supercontig:AST_PRJEB5043_v1:LK032695:111830:113785:-1	BnaAnng08380D protein	AT4G36030	ARO3	chromosome:TAIR10:4:17044875:17047315:-1	ARO3	85.901	0	1051	NA	GO:0005488;GO:0005515	IPR000225;IPR011989;IPR016024
GSBRNA2T00086663001	-1.098252613	0.012324586	CDY47054	BnaAnng08420D	supercontig:AST_PRJEB5043_v1:LK032695:142434:145136:1	BnaAnng08420D protein	AT2G18020	RPL8A	chromosome:TAIR10:2:7837067:7838476:1	EMB2296	90.608	0	1003	50	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR002171;IPR008991;IPR012340;IPR014722;IPR014726;IPR022666;IPR022669;IPR022671
GSBRNA2T00086963001	1.192890021	0.0330435	CDY47244	BnaA02g29300D	supercontig:AST_PRJEB5043_v1:LK032704:93527:95555:1	BnaA02g29300D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004672;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR011009;IPR013210;IPR013320;IPR020635
GSBRNA2T00086973001	1.060385987	0.043558521	CDY47252	BnaA02g29380D	supercontig:AST_PRJEB5043_v1:LK032704:129161:131052:-1	BnaA02g29380D protein	AT3G28740	CYP81D11	chromosome:TAIR10:3:10788698:10790553:-1	Cytochrome P450 81D11	83.108	0	1345	718	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00087039001	-1.209060188	0.03719161	CDY69364	BnaCnng63170D	supercontig:AST_PRJEB5043_v1:LK039247:2179:4176:1	BnaCnng63170D protein	AT3G18490	ASPG1	chromosome:TAIR10:3:6348628:6350832:-1	Protein ASPARTIC PROTEASE IN GUARD CELL 1	85.714	0	1581	NA	GO:0004190;GO:0006508	IPR001461;IPR021109
GSBRNA2T00087079001	1.682819856	0.015802358	CDY47272	BnaA10g03740D	supercontig:AST_PRJEB5043_v1:LK032705:56790:57272:1	BnaA10g03740D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00087117001	1.239736243	0.01947803	CDY47293	BnaC04g29740D	supercontig:AST_PRJEB5043_v1:LK032706:105632:108217:-1	BnaC04g29740D protein	AT5G35735	NA	chromosome:TAIR10:5:13900695:13903218:-1	Cytochrome b561 and DOMON domain-containing protein At5g35735	81.803	0	1014	NA	GO:0016021	IPR004877;IPR005018;IPR006593;IPR017214
GSBRNA2T00087133001	1.890679222	4.99e-06	CDY47302	BnaA06g38980D	supercontig:AST_PRJEB5043_v1:LK032707:87863:89796:1	BnaA06g38980D protein	AT3G44300	NIT2	chromosome:TAIR10:3:15983199:15985535:1	NIT2	82.631	0	857	20	GO:0006807	IPR000132;IPR003010
GSBRNA2T00087177001	2.94999134	2.64e-07	CDY47326	BnaCnng14630D	supercontig:AST_PRJEB5043_v1:LK032709:102781:105562:1	BnaCnng14630D protein	AT4G13250	NYC1	chromosome:TAIR10:4:7684156:7686873:-1	NYC1	86.662	0	1626	NA	GO:0000166;GO:0008152;GO:0016491	IPR002198;IPR002347;IPR016040
GSBRNA2T00087183001	1.378541989	0.042941192	CDY47331	BnaCnng14680D	supercontig:AST_PRJEB5043_v1:LK032709:127670:128462:1	BnaCnng14680D protein	AT4G13180	NA	chromosome:TAIR10:4:7657094:7658302:-1	AT4g13180/F17N18_70	84.728	9.42e-133	473	NA	GO:0000166;GO:0008152;GO:0016491	IPR002198;IPR002347;IPR016040
GSBRNA2T00087307001	0.984245174	0.038754512	CDY47401	BnaCnng15100D	supercontig:AST_PRJEB5043_v1:LK032714:12676:15075:-1	BnaCnng15100D protein	AT3G47550	NA	chromosome:TAIR10:3:17523367:17525540:1	Putative uncharacterized protein At3g47550	86.477	0	937	NA	GO:0008270	IPR011016;IPR013083;IPR022143
GSBRNA2T00087321001	4.666633555	0.011028643	CDY47409	BnaCnng15180D	supercontig:AST_PRJEB5043_v1:LK032714:132617:133284:1	BnaCnng15180D protein	AT3G47480	CML47	chromosome:TAIR10:3:17496085:17497164:-1	Probable calcium-binding protein CML47	85.662	1.5e-164	579	NA	GO:0005509	IPR002048;IPR011992;IPR018247
GSBRNA2T00087425001	-3.507785226	3.12e-06	CDY69418	BnaAnng30440D	supercontig:AST_PRJEB5043_v1:LK039373:1536:2153:-1	BnaAnng30440D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004866	IPR002160;IPR011065
GSBRNA2T00087514001	2.015425388	0.023297225	CDY47461	BnaA09g08700D	supercontig:AST_PRJEB5043_v1:LK032718:9431:12035:-1	Purple acid phosphatase	AT2G16430	PAP10	chromosome:TAIR10:2:7120419:7122819:-1	Purple acid phosphatase	86.792	0	1478	NA	GO:0003993;GO:0016787;GO:0046872	IPR004843;IPR008963;IPR015914;IPR025733
GSBRNA2T00087544001	2.046334229	0.000489602	CDY47489	BnaA09g08980D	supercontig:AST_PRJEB5043_v1:LK032718:128346:130526:-1	BnaA09g08980D protein	AT2G17220	PIX13	chromosome:TAIR10:2:7487646:7490199:-1	Probable serine/threonine-protein kinase PIX13	86.777	0	1328	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635
GSBRNA2T00087557001	-2.448966518	0.002564461	CDY47499	BnaAnng08970D	supercontig:AST_PRJEB5043_v1:LK032719:3044:3868:1	BnaAnng08970D protein	AT1G75750	GASA1	chromosome:TAIR10:1:28441501:28442435:-1	Gibberellin-regulated protein 1	87.248	1.44e-92	339	196	NA	IPR003854
GSBRNA2T00087561001	-1.870432381	0.029051076	CDY47503	BnaAnng09010D	supercontig:AST_PRJEB5043_v1:LK032719:13629:16003:-1	BnaAnng09010D protein	AT1G75710	NA	chromosome:TAIR10:1:28428671:28431339:1	C2H2-like zinc finger protein	86.428	0	1271	NA	GO:0008270	IPR007087
GSBRNA2T00087566001	-2.286413911	0.044711267	CDY47508	BnaAnng09060D	supercontig:AST_PRJEB5043_v1:LK032719:34196:37612:1	BnaAnng09060D protein	AT1G75640	NA	chromosome:TAIR10:1:28403371:28407182:-1	Non-specific serine/threonine protein kinase	82.756	0	2580	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0006468	IPR000719;IPR001611;IPR002290;IPR003591;IPR008271;IPR011009;IPR013210;IPR020635
GSBRNA2T00087739001	1.444322843	0.001947467	CDY69421	BnaCnng63430D	supercontig:AST_PRJEB5043_v1:LK039388:931:3325:-1	Ubiquinol oxidase	AT3G22370	AOX1A	chromosome:TAIR10:3:7906521:7908746:1	Ubiquinol oxidase 1a, mitochondrial	90.42	0	1003	727	GO:0007585;GO:0009916;GO:0055114	IPR002680
GSBRNA2T00087758001	1.358810982	0.033365198	CDY69431	BnaCnng63440D	supercontig:AST_PRJEB5043_v1:LK039421:1438:4171:-1	BnaCnng63440D protein	AT5G47280	ADR1-L3	chromosome:TAIR10:5:19193157:19195559:1	Putative disease resistance protein At5g47280	74.606	0	686	440	GO:0005515;GO:0006952;GO:0043531	IPR000767;IPR001611;IPR002182
GSBRNA2T00087819001	1.500051895	0.004139864	CDY47611	BnaA01g13540D	supercontig:AST_PRJEB5043_v1:LK032726:31403:34096:-1	BnaA01g13540D protein	AT4G23920	UGE2	chromosome:TAIR10:4:12431097:12433912:1	UDP-glucose 4-epimerase 2	90.562	0	1384	NA	GO:0000166;GO:0003824;GO:0003978;GO:0006012;GO:0044237;GO:0050662	IPR001509;IPR005886;IPR016040;IPR025308
GSBRNA2T00087922001	2.371074017	0.041741093	CDY47680	BnaC04g03790D	supercontig:AST_PRJEB5043_v1:LK032729:55938:58958:-1	BnaC04g03790D protein	AT3G60120	BGLU27	chromosome:TAIR10:3:22205931:22209156:1	Beta-glucosidase 27	76.28	0	741	NA	GO:0003824;GO:0005975	IPR001360;IPR013781;IPR017853;IPR018120
GSBRNA2T00087962001	-1.036703745	0.018325969	CDY47699	BnaA10g03880D	supercontig:AST_PRJEB5043_v1:LK032731:10277:13385:-1	BnaA10g03880D protein	AT1G05850	CTL1	chromosome:TAIR10:1:1766503:1768837:-1	POM1	88.199	0	1153	NA	GO:0004568;GO:0005975;GO:0006032;GO:0016998	IPR000726;IPR016283;IPR023346
GSBRNA2T00088022001	2.593461286	0.006778105	CDY47744	BnaA02g16510D	supercontig:AST_PRJEB5043_v1:LK032732:110274:112100:1	BnaA02g16510D protein	AT1G73650	NA	chromosome:TAIR10:1:27688232:27690307:-1	Protein of unknown function (DUF1295)	89.054	0	1083	344	GO:0005737;GO:0006629;GO:0016021	IPR001104;IPR010721
GSBRNA2T00088086001	-2.95074411	0.029464652	CDY47785	BnaC07g41750D	supercontig:AST_PRJEB5043_v1:LK032734:110387:112012:-1	Protein DETOXIFICATION	AT4G29140	DTX51	chromosome:TAIR10:4:14368877:14371195:1	Protein DETOXIFICATION	84.654	0	1526	NA	GO:0006855;GO:0015238;GO:0015297;GO:0016020;GO:0055085	IPR002528
GSBRNA2T00088190001	3.051953062	4.95e-05	CDY47789	BnaC06g00540D	supercontig:AST_PRJEB5043_v1:LK032735:17583:19417:-1	BnaC06g00540D protein	AT1G43910	NA	chromosome:TAIR10:1:16655884:16657686:-1	AAA-ATPase At1g43910	86.475	0	1480	NA	GO:0000166;GO:0005524;GO:0017111	IPR003593;IPR003959;IPR025753
GSBRNA2T00088328001	1.8494294	0.018133858	CDY47854	BnaA09g12330D	supercontig:AST_PRJEB5043_v1:LK032740:143648:144212:1	BnaA09g12330D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00088329001	-1.329175553	0.017056156	CDY47855	BnaA09g12340D	supercontig:AST_PRJEB5043_v1:LK032740:145014:148585:-1	BnaA09g12340D protein	AT1G64330	NA	chromosome:TAIR10:1:23870885:23874201:1	At1g64330	81.89	4.36e-144	512	NA	NA	IPR011684
GSBRNA2T00088381001	1.031309821	0.011856825	CDY47876	BnaA07g14210D	supercontig:AST_PRJEB5043_v1:LK032743:25130:29039:1	BnaA07g14210D protein	AT1G07510	FTSH10	chromosome:TAIR10:1:2304435:2312399:1	ATP-dependent zinc metalloprotease FTSH 10, mitochondrial	78.248	0	1236	NA	GO:0000166;GO:0004222;GO:0005524;GO:0006508;GO:0008270;GO:0016020;GO:0016021;GO:0017111;GO:0030163	IPR000642;IPR003593;IPR003959;IPR003960;IPR005936;IPR011546
GSBRNA2T00088395001	-3.109730246	0.005534436	CDY47887	BnaA07g14320D	supercontig:AST_PRJEB5043_v1:LK032743:80997:82245:1	BnaA07g14320D protein	AT2G28900	OEP161	chromosome:TAIR10:2:12414108:12415661:-1	Outer envelope pore protein 16-1, chloroplastic	88.839	9.44e-156	549	NA	NA	IPR003397
GSBRNA2T00088485001	-5.482595228	0.011718385	CDY69520	BnaCnng63960D	supercontig:AST_PRJEB5043_v1:LK039609:429:2767:1	BnaCnng63960D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003824;GO:0006520;GO:0008483;GO:0009058;GO:0030170	IPR004839;IPR005958;IPR015421;IPR015422;IPR015424;IPR021178
GSBRNA2T00088488001	-1.580226841	0.052275675	CDY69523	BnaC08g46180D	supercontig:AST_PRJEB5043_v1:LK039612:75:2557:1	Glyceraldehyde-3-phosphate dehydrogenase	AT1G42970	GAPB	chromosome:TAIR10:1:16127353:16129895:1	Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic	89.767	0	1539	NA	GO:0000166;GO:0006006;GO:0050661;GO:0051287;GO:0055114	IPR003823;IPR006424;IPR016040;IPR020828;IPR020829;IPR020830;IPR020831
GSBRNA2T00088526001	2.077258	0.034637161	CDY69543	BnaCnng64090D	supercontig:AST_PRJEB5043_v1:LK039662:1115:3824:1	BnaCnng64090D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0006952;GO:0043531	IPR000767;IPR002182
GSBRNA2T00088536001	-2.49813263	0.054509876	CDY47926	BnaA02g08300D	supercontig:AST_PRJEB5043_v1:LK032745:25793:28567:1	BnaA02g08300D protein	AT5G57180	CIA2	chromosome:TAIR10:5:23167842:23170146:1	Protein CHLOROPLAST IMPORT APPARATUS 2	87.658	4.66e-98	359	NA	GO:0005515	IPR010402
GSBRNA2T00088573001	-3.118697344	0.023355086	CDY47953	BnaA10g28250D	supercontig:AST_PRJEB5043_v1:LK032746:116869:118408:-1	Peroxidase	AT1G44970	PER9	chromosome:TAIR10:1:17002089:17003867:1	Peroxidase 9	88.602	0	1266	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793;IPR019794
GSBRNA2T00088588001	-1.806676962	0.012866617	CDY47964	BnaA04g24420D	supercontig:AST_PRJEB5043_v1:LK032747:19022:22103:1	BnaA04g24420D protein	AT2G42320	NA	chromosome:TAIR10:2:17627331:17630797:1	Nucleolar protein gar2-like protein	85.747	0	909	NA	NA	NA
GSBRNA2T00088647001	1.491196618	0.003804501	CDY48003	BnaA04g26870D	supercontig:AST_PRJEB5043_v1:LK032749:12764:17668:1	BnaA04g26870D protein	AT2G47000	ABCB4	chromosome:TAIR10:2:19309643:19315343:-1	ABC transporter B family member 4	88.674	0	2327	NA	GO:0000166;GO:0005524;GO:0006810;GO:0016021;GO:0016887;GO:0017111;GO:0055085	IPR001140;IPR003439;IPR003593;IPR011527;IPR017871;IPR017940
GSBRNA2T00088777001	-1.567911979	0.046780699	CDY48088	BnaC06g02520D	supercontig:AST_PRJEB5043_v1:LK032753:55798:56433:-1	BnaC06g02520D protein	AT1G49310	NA	chromosome:TAIR10:1:18237701:18238497:-1	At1g49310	87.866	2.59e-74	278	NA	NA	IPR024489
GSBRNA2T00089162001	2.875117139	1.37e-05	CDY48284	BnaA05g10700D	supercontig:AST_PRJEB5043_v1:LK032763:147523:148285:-1	BnaA05g10700D protein	AT2G32190	NA	chromosome:TAIR10:2:13674255:13675286:1	Expressed protein	89.041	4.85e-71	267	43	NA	NA
GSBRNA2T00089357001	-1.681556265	0.013179021	CDY48367	BnaC04g22080D	supercontig:AST_PRJEB5043_v1:LK032768:40586:42488:-1	BnaC04g22080D protein	AT3G60630	SCL22	chromosome:TAIR10:3:22410240:22412663:-1	Scarecrow-like protein 22	77.184	0	861	528	NA	IPR005202
GSBRNA2T00089390001	3.283694506	0.00052097	CDY48383	BnaA07g24020D	supercontig:AST_PRJEB5043_v1:LK032770:35538:36643:1	BnaA07g24020D protein	AT1G69930	GSTU11	chromosome:TAIR10:1:26337481:26338818:-1	Glutathione S-transferase U11	91.089	0	953	NA	GO:0005515	IPR004045;IPR004046;IPR010987;IPR012336;IPR017933
GSBRNA2T00089404001	1.868910137	4.02e-07	CDY48394	BnaA07g24130D	supercontig:AST_PRJEB5043_v1:LK032770:114128:115648:-1	BnaA07g24130D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR001197;IPR016180;IPR018255
GSBRNA2T00089549001	2.425054123	0.053978592	CDY69634	BnaAnng31070D	supercontig:AST_PRJEB5043_v1:LK039919:2626:3279:1	BnaAnng31070D protein	AT3G28050	NA	chromosome:TAIR10:3:10442608:10445431:1	WAT1-related protein	87.209	9.88e-79	292	NA	NA	NA
GSBRNA2T00089600001	2.111239688	6.24e-05	CDY15434	BnaA08g27180D	supercontig:AST_PRJEB5043_v1:LK032055:24172:27552:-1	BnaA08g27180D protein	AT1G02610	NA	chromosome:TAIR10:1:553019:556152:-1	RING/FYVE/PHD zinc finger-containing protein	86.398	0	723	NA	GO:0008270	IPR011016;IPR013083;IPR022143
GSBRNA2T00089602001	1.622309886	0.037690755	CDY15436	BnaA08g27200D	supercontig:AST_PRJEB5043_v1:LK032055:30120:33714:-1	BnaA08g27200D protein	AT1G02660	NA	chromosome:TAIR10:1:571826:575085:-1	Alpha/beta-Hydrolases superfamily protein	94.268	2.82e-62	241	NA	GO:0004806;GO:0006629	IPR002921
GSBRNA2T00089611001	1.876679545	0.019774546	CDY15444	BnaA08g27280D	supercontig:AST_PRJEB5043_v1:LK032055:64555:65503:-1	BnaA08g27280D protein	AT1G02920	GSTF7	chromosome:TAIR10:1:658578:659980:-1	Glutathione S-transferase F7	85.155	6.11e-179	627	21	GO:0005515	IPR004045;IPR004046;IPR010987;IPR012336;IPR017933
GSBRNA2T00089624001	2.375141207	5.63e-12	CDY15456	BnaA08g27400D	supercontig:AST_PRJEB5043_v1:LK032055:111391:112890:-1	BnaA08g27400D protein	AT1G03220	NA	chromosome:TAIR10:1:786832:788722:1	Aspartyl protease-like protein	84.978	0	684	96	GO:0004190;GO:0006508	IPR001461;IPR021109
GSBRNA2T00089655001	-3.431258626	0.000143936	CDY15485	BnaA08g27690D	supercontig:AST_PRJEB5043_v1:LK032055:203450:204788:-1	BnaA08g27690D protein	AT1G04040	NA	chromosome:TAIR10:1:1042362:1043887:-1	At1g04040/F21M11_2	88.494	0	987	571	GO:0003993	IPR005519;IPR010028;IPR014403;IPR023214
GSBRNA2T00089712001	-5.663285369	0.000222829	CDY15538	BnaA08g28220D	supercontig:AST_PRJEB5043_v1:LK032055:426365:428073:-1	Peroxidase	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019793;IPR019794
GSBRNA2T00089770001	-0.936289607	0.048368961	CDY15587	BnaA08g28710D	supercontig:AST_PRJEB5043_v1:LK032055:632970:634490:1	BnaA08g28710D protein	AT1G06680	PSBP1	chromosome:TAIR10:1:2047634:2049439:1	Oxygen-evolving enhancer protein 2-1, chloroplastic	89.46	0	992	NA	GO:0005509;GO:0009523;GO:0009654;GO:0015979;GO:0019898	IPR002683;IPR016123
GSBRNA2T00089815001	-0.90297326	0.037690755	CDY15625	BnaA08g29090D	supercontig:AST_PRJEB5043_v1:LK032055:778044:779053:1	40S ribosomal protein S15a	AT1G07770	RPS15AF	chromosome:TAIR10:1:2408203:2409580:-1	AT1G07770 protein	89.313	3.91e-139	494	67	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000630
GSBRNA2T00089932001	-1.076644642	0.030824454	CDY15709	BnaA07g08800D	supercontig:AST_PRJEB5043_v1:LK032056:693499:695175:-1	BnaA07g08800D protein	AT1G27400	RPL17A	chromosome:TAIR10:1:9515114:9517070:1	60S ribosomal protein L17-1	91.115	0	717	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015934	IPR001063;IPR005721;IPR018260
GSBRNA2T00090065001	-2.374963731	0.000242255	CDY15787	BnaC04g15370D	supercontig:AST_PRJEB5043_v1:LK032057:712871:713790:-1	BnaC04g15370D protein	AT2G28790	NA	chromosome:TAIR10:2:12354386:12355480:-1	Pathogenesis-related thaumatin superfamily protein	86.111	0	809	NA	NA	IPR001938
GSBRNA2T00090151001	1.12122193	0.011073722	CDY15821	BnaC02g34400D	supercontig:AST_PRJEB5043_v1:LK032058:527578:529895:1	BnaC02g34400D protein	AT2G02180	TOM3	chromosome:TAIR10:2:560695:563367:1	Tobamovirus multiplication protein 3	91.462	0	1175	356	NA	IPR009457
GSBRNA2T00090234001	-1.717007533	0.000109443	CDY15876	BnaA04g12350D	supercontig:AST_PRJEB5043_v1:LK032059:231062:232162:1	BnaA04g12350D protein	AT2G21660	RBG7	chromosome:TAIR10:2:9265084:9266557:-1	Glycine-rich RNA-binding protein 7	82.543	8.82e-122	436	NA	GO:0000166;GO:0003676	IPR000504;IPR012677
