Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00095199001	2.275879386	3.89e-13	CDY17140	BnaA05g10480D	supercontig:AST_PRJEB5043_v1:LK032071:103547:106694:-1	BnaA05g10480D protein	AT2G33150	PED1	chromosome:TAIR10:2:14047478:14051400:-1	PKT3	92.23	0	1967	764	GO:0003824;GO:0008152	IPR002155;IPR016038;IPR016039;IPR020610;IPR020613;IPR020615;IPR020616;IPR020617
GSBRNA2T00095225001	-2.961184342	3.75e-05	CDY17164	BnaA05g10240D	supercontig:AST_PRJEB5043_v1:LK032071:254566:257048:-1	BnaA05g10240D protein	AT2G33330	CRRSP11	chromosome:TAIR10:2:14122806:14125526:-1	Cysteine-rich repeat secretory protein 11	87.3	0	985	225	NA	IPR002902
GSBRNA2T00095230001	2.061680757	7.13e-07	CDY17168	BnaA05g10200D	supercontig:AST_PRJEB5043_v1:LK032071:284344:285912:-1	BnaA05g10200D protein	AT2G33380	PXG3	chromosome:TAIR10:2:14144831:14146555:-1	RD20	88.092	0	778	NA	NA	IPR007736
GSBRNA2T00095236001	-1.070466992	0.019691156	CDY17174	BnaA05g10140D	supercontig:AST_PRJEB5043_v1:LK032071:300801:302646:1	BnaA05g10140D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00095240001	3.016905308	0.026373604	CDY17177	BnaA05g10110D	supercontig:AST_PRJEB5043_v1:LK032071:309593:310723:1	BnaA05g10110D protein	AT2G33480	NAC041	chromosome:TAIR10:2:14181026:14182436:1	NAC041	80.798	2.11e-159	562	NA	GO:0003677	IPR003441
GSBRNA2T00095241001	1.033500353	0.042863781	CDY17178	BnaA05g10100D	supercontig:AST_PRJEB5043_v1:LK032071:311841:315737:1	BnaA05g10100D protein	AT2G33490	NA	chromosome:TAIR10:2:14183263:14188105:1	Uncharacterized protein At2g33490	86.298	0	2008	NA	NA	IPR027267
GSBRNA2T00095247001	-2.540125174	0.000231772	CDY17183	BnaA05g10050D	supercontig:AST_PRJEB5043_v1:LK032071:326159:328763:-1	Carboxypeptidase	AT2G33530	SCPL46	chromosome:TAIR10:2:14197646:14200674:-1	Serine carboxypeptidase-like 46	89.398	0	1749	437	GO:0004185;GO:0006508	IPR001563;IPR018202
GSBRNA2T00095251001	-1.825224483	0.008100603	CDY17187	BnaA05g10010D	supercontig:AST_PRJEB5043_v1:LK032071:352232:354048:1	BnaA05g10010D protein	AT2G33570	GALS1	chromosome:TAIR10:2:14216771:14219252:1	Galactan beta-1,4-galactosyltransferase GALS1	82.259	0	1258	NA	NA	IPR008166
GSBRNA2T00095261001	3.520469226	0.01941568	CDY17197	BnaA05g09910D	supercontig:AST_PRJEB5043_v1:LK032071:384631:385749:-1	BnaA05g09910D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0016020	IPR000620;IPR004853
GSBRNA2T00095271001	1.646648908	0.029653326	CDY17205	BnaA05g09830D	supercontig:AST_PRJEB5043_v1:LK032071:419978:420858:-1	BnaA05g09830D protein	AT2G33830	DRMH1	chromosome:TAIR10:2:14308754:14310339:-1	Dormancy-associated protein homolog 1	88.991	1.99e-111	401	NA	NA	IPR008406
GSBRNA2T00095320001	3.780925136	0.000736309	CDY17242	BnaA05g09460D	supercontig:AST_PRJEB5043_v1:LK032071:620040:622578:-1	BnaA05g09460D protein	AT5G40170	AtRLP54	chromosome:TAIR10:5:16064859:16067628:-1	Receptor like protein 54	76.549	1.62e-59	231	NA	GO:0005515	IPR001611;IPR003591
GSBRNA2T00095325001	-2.411025246	4.67e-09	CDY17247	BnaA05g09410D	supercontig:AST_PRJEB5043_v1:LK032071:637237:638316:-1	Chlorophyll a-b binding protein, chloroplastic	AT2G34430	LHB1B1	chromosome:TAIR10:2:14524607:14525918:1	Chlorophyll a-b binding protein, chloroplastic	89.139	0	998	4	GO:0016020	IPR001344;IPR022796;IPR023329
GSBRNA2T00095326001	-3.275056741	2.93e-19	CDY17248	BnaA05g09400D	supercontig:AST_PRJEB5043_v1:LK032071:638823:639938:1	Chlorophyll a-b binding protein, chloroplastic	AT2G34430	LHB1B1	chromosome:TAIR10:2:14524607:14525918:1	Chlorophyll a-b binding protein, chloroplastic	90.137	0	1042	92	GO:0016020	IPR001344;IPR022796;IPR023329
GSBRNA2T00095328001	-1.975283422	0.00016647	CDY17250	BnaA05g09380D	supercontig:AST_PRJEB5043_v1:LK032071:645128:646163:1	Chlorophyll a-b binding protein, chloroplastic	AT2G34430	LHB1B1	chromosome:TAIR10:2:14524607:14525918:1	Chlorophyll a-b binding protein, chloroplastic	85.885	4.93e-144	510	16	GO:0016020	IPR001344;IPR022796;IPR023329
GSBRNA2T00095333001	3.827983479	1.79e-13	CDY17254	BnaA05g09340D	supercontig:AST_PRJEB5043_v1:LK032071:652142:653635:-1	BnaA05g09340D protein	AT2G34500	CYP710A1	chromosome:TAIR10:2:14539373:14541617:-1	CYP710A1	82.036	0	1245	426	GO:0005506;GO:0009055;GO:0020037;GO:0055114	IPR001128;IPR002401;IPR017972
GSBRNA2T00095334001	-2.681598738	4.14e-06	CDY17255	BnaA05g09330D	supercontig:AST_PRJEB5043_v1:LK032071:659548:662796:-1	BnaA05g09330D protein	AT2G34510	NA	chromosome:TAIR10:2:14543894:14546986:-1	Putative uncharacterized protein At2g34510	85.773	0	1271	NA	NA	IPR006946;IPR008979
GSBRNA2T00095340001	-1.59481089	0.000173545	CDY17260	BnaA05g09280D	supercontig:AST_PRJEB5043_v1:LK032071:686294:688908:1	BnaA05g09280D protein	AT2G34560	NA	chromosome:TAIR10:2:14560188:14562950:1	CCP1	85.824	0	1210	NA	GO:0000166;GO:0005524;GO:0017111	IPR003593;IPR003959
GSBRNA2T00095351001	3.335592759	0.047598606	CDY17269	BnaA05g09190D	supercontig:AST_PRJEB5043_v1:LK032071:725204:726028:1	BnaA05g09190D protein	AT2G34610	NA	chromosome:TAIR10:2:14575392:14576527:1	Putative uncharacterized protein At2g34610	80.731	9.59e-54	211	NA	NA	IPR008480
GSBRNA2T00095352001	-2.507650119	2.48e-13	CDY17270	BnaA05g09180D	supercontig:AST_PRJEB5043_v1:LK032071:727033:728182:1	BnaA05g09180D protein	AT2G34620	NA	chromosome:TAIR10:2:14577083:14578382:1	Mitochondrial transcription termination factor family protein	87.528	0	1016	NA	NA	IPR003690
GSBRNA2T00095354001	-1.437561761	0.002745632	CDY17272	BnaA05g09160D	supercontig:AST_PRJEB5043_v1:LK032071:739051:741672:-1	BnaA05g09160D protein	AT2G34640	PTAC12	chromosome:TAIR10:2:14581835:14584797:-1	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 12	86.784	0	1757	NA	NA	NA
GSBRNA2T00095364001	1.567386472	0.028885233	CDY17277	BnaA10g09110D	supercontig:AST_PRJEB5043_v1:LK032072:33687:36592:-1	BnaA10g09110D protein	AT5G54840	SGP1	chromosome:TAIR10:5:22276343:22278423:-1	SGP1	84.483	0	664	NA	GO:0005525;GO:0005622;GO:0007264;GO:0015031	IPR001806;IPR003579;IPR013684;IPR017231
GSBRNA2T00095374001	1.09357881	0.01343303	CDY17286	BnaA10g09200D	supercontig:AST_PRJEB5043_v1:LK032072:65241:67864:1	BnaA10g09200D protein	AT5G54900	RBP45A	chromosome:TAIR10:5:22295369:22298395:1	Polyadenylate-binding protein RBP45A	80.884	0	793	NA	GO:0000166;GO:0003676	IPR000504;IPR012677
GSBRNA2T00095380001	2.029255247	8.81e-05	CDY17292	BnaA10g09260D	supercontig:AST_PRJEB5043_v1:LK032072:85420:88899:-1	BnaA10g09260D protein	AT5G54940	NA	chromosome:TAIR10:5:22307982:22309453:-1	AT5g54940/MBG8_21	86.686	2.71e-103	375	NA	GO:0003743;GO:0006413;GO:0008152	IPR001030;IPR001950;IPR005874;IPR015931
GSBRNA2T00095381001	2.270835599	7.35e-06	CDY17293	BnaA10g09270D	supercontig:AST_PRJEB5043_v1:LK032072:93619:95442:-1	BnaA10g09270D protein	AT5G54960	PDC2	chromosome:TAIR10:5:22310553:22312832:-1	Pyruvate decarboxylase 2	85.965	0	1951	NA	GO:0000287;GO:0003824;GO:0030976	IPR011766;IPR012000;IPR012001;IPR012110
GSBRNA2T00095389001	1.043839989	0.016986574	CDY17300	BnaA10g09340D	supercontig:AST_PRJEB5043_v1:LK032072:140202:143739:1	BnaA10g09340D protein	AT5G55070	NA	chromosome:TAIR10:5:22347211:22351168:1	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1, mitochondrial	90.327	0	1829	600	GO:0004149;GO:0006099;GO:0008152;GO:0045252	IPR000089;IPR001078;IPR003016;IPR006255;IPR011053;IPR023213
GSBRNA2T00095399001	3.390181115	0.00035533	CDY17308	BnaA10g09420D	supercontig:AST_PRJEB5043_v1:LK032072:185455:187423:1	BnaA10g09420D protein	AT5G55180	NA	chromosome:TAIR10:5:22388782:22390714:1	O-Glycosyl hydrolases family 17 protein	88.35	0	1290	NA	GO:0003824;GO:0005975	IPR000490;IPR012946;IPR013781;IPR017853
GSBRNA2T00095401001	1.154987501	0.046883893	CDY17310	BnaA10g09440D	supercontig:AST_PRJEB5043_v1:LK032072:194877:196677:1	GrpE protein homolog	AT5G55200	NA	chromosome:TAIR10:5:22394550:22396572:1	GrpE protein homolog	83.127	0	780	310	GO:0000774;GO:0006457;GO:0042803;GO:0051087	IPR000740;IPR009012;IPR013805
GSBRNA2T00095410001	-1.406505757	0.025858028	CDY17316	BnaA10g09500D	supercontig:AST_PRJEB5043_v1:LK032072:248402:250161:-1	BnaA10g09500D protein	AT5G55280	FTSZ1	chromosome:TAIR10:5:22420600:22422649:-1	FTSZ1-1	89.201	0	1410	NA	GO:0003924;GO:0005525;GO:0005737;GO:0005874;GO:0006184;GO:0007017;GO:0043234;GO:0051258	IPR000158;IPR003008;IPR008280;IPR017975;IPR018316;IPR020805;IPR024757
GSBRNA2T00095428001	0.862395026	0.054342484	CDY17331	BnaA10g09650D	supercontig:AST_PRJEB5043_v1:LK032072:341788:344396:1	BnaA10g09650D protein	AT5G55530	NA	chromosome:TAIR10:5:22493103:22495956:1	At5g55530	88.02	0	1408	NA	GO:0005515	IPR000008;IPR008973
GSBRNA2T00095461001	-1.829948158	0.000703292	CDY17354	BnaA10g09880D	supercontig:AST_PRJEB5043_v1:LK032072:473677:475617:-1	BnaA10g09880D protein	AT5G55730	FLA1	chromosome:TAIR10:5:22558148:22560461:-1	Fasciclin-like arabinogalactan protein 1	87.925	0	1448	NA	NA	IPR000782
GSBRNA2T00095462001	-1.664463542	0.048366855	CDY17355	BnaA10g09890D	supercontig:AST_PRJEB5043_v1:LK032072:479077:481551:-1	BnaA10g09890D protein	AT5G55740	CRR21	chromosome:TAIR10:5:22561849:22564587:-1	Pentatricopeptide repeat-containing protein At5g55740, chloroplastic	86.77	0	2652	NA	GO:0005515	IPR002885;IPR011990
GSBRNA2T00095471001	1.068013504	0.021690393	CDY17362	BnaA10g09960D	supercontig:AST_PRJEB5043_v1:LK032072:502512:504378:1	BnaA10g09960D protein	AT5G55850	NOI	chromosome:TAIR10:5:22603376:22605232:1	RPM1-interacting protein 4 (RIN4) family protein	91.057	2.54e-89	327	NA	NA	IPR008700
GSBRNA2T00095487001	1.61910723	0.009553155	CDY17377	BnaA10g10110D	supercontig:AST_PRJEB5043_v1:LK032072:580581:582098:1	BnaA10g10110D protein	AT5G55970	NA	chromosome:TAIR10:5:22667220:22669631:1	Putative uncharacterized protein	84.004	0	935	NA	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00095489001	-2.634391835	3.4e-06	CDY17379	BnaA10g10130D	supercontig:AST_PRJEB5043_v1:LK032072:606329:609874:1	BnaA10g10130D protein	AT5G56040	NA	chromosome:TAIR10:5:22694878:22698628:1	Leucine-rich receptor-like protein kinase	86.901	0	3657	1588	GO:0004672;GO:0004674;GO:0004713;GO:0005515;GO:0005524;GO:0006468	IPR000719;IPR001611;IPR002290;IPR003591;IPR008271;IPR011009;IPR013210;IPR017441;IPR020635;IPR025875
GSBRNA2T00095507001	-1.456816726	0.021965124	CDY17393	BnaA10g10270D	supercontig:AST_PRJEB5043_v1:LK032072:672731:673981:1	BnaA10g10270D protein	AT5G56120	NA	chromosome:TAIR10:5:22721373:22722613:1	At5g56120	85.294	0	726	NA	NA	NA
GSBRNA2T00095544001	1.065465081	0.051824847	CDY17416	BnaC09g21210D	supercontig:AST_PRJEB5043_v1:LK032073:79656:86312:-1	BnaC09g21210D protein	AT2G03150	emb1579	chromosome:TAIR10:2:951888:959228:1	ATP/GTP-binding protein-like protein	85.948	0	2418	NA	GO:0005509;GO:0006915	IPR002048;IPR011992;IPR025224;IPR025954
GSBRNA2T00095564001	1.666348987	0.029503205	CDY17429	BnaC09g21080D	supercontig:AST_PRJEB5043_v1:LK032073:196687:199505:-1	BnaC09g21080D protein	AT2G02760	UBC2	chromosome:TAIR10:2:773645:775902:1	UBC2	88.26	5.11e-155	547	66	NA	IPR016135
GSBRNA2T00095596001	1.406784113	0.004325762	CDY17446	BnaC09g20910D	supercontig:AST_PRJEB5043_v1:LK032073:407223:409590:-1	BnaC09g20910D protein	AT2G02040	NPF8.3	chromosome:TAIR10:2:487398:489941:1	Protein NRT1/ PTR FAMILY 8.3	87.001	0	1975	1483	GO:0005215;GO:0006810;GO:0006857;GO:0016020	IPR000109;IPR016196;IPR018456
GSBRNA2T00095618001	-1.282340666	0.000779887	CDY17454	BnaC09g20830D	supercontig:AST_PRJEB5043_v1:LK032073:590528:592394:1	BnaC09g20830D protein	AT1G64720	CP5	chromosome:TAIR10:1:24046553:24048822:-1	Membrane related protein CP5	88.017	0	1081	NA	NA	IPR002913;IPR023393
GSBRNA2T00095662001	1.40762869	0.001906218	CDY17482	BnaC03g65810D	supercontig:AST_PRJEB5043_v1:LK032074:112635:114698:-1	BnaC03g65810D protein	AT4G34710	SPE2	chromosome:TAIR10:4:16560030:16563044:-1	Arginine decarboxylase 2	83.298	0	1303	211	GO:0003824;GO:0006527;GO:0008295;GO:0008792	IPR000183;IPR002985;IPR022643;IPR022644;IPR022653;IPR022657
GSBRNA2T00095680001	-1.295977803	0.001607253	CDY17493	BnaC03g65700D	supercontig:AST_PRJEB5043_v1:LK032074:273772:274994:1	BnaC03g65700D protein	AT4G34920	NA	chromosome:TAIR10:4:16635504:16636983:1	AT4g34920/F11I11_160	85.879	0	1016	197	GO:0006629;GO:0008081	IPR000909;IPR017946
GSBRNA2T00095694001	-1.411070743	0.030968248	CDY17501	BnaC03g65620D	supercontig:AST_PRJEB5043_v1:LK032074:331443:333332:1	Peptidyl-prolyl cis-trans isomerase	AT4G34960	CYP21-1	chromosome:TAIR10:4:16648528:16651029:1	Peptidyl-prolyl cis-trans isomerase CYP21-1	86.37	0	730	NA	GO:0003755;GO:0006457	IPR002130;IPR020892
GSBRNA2T00095707001	-1.413745111	0.000352573	CDY17511	BnaC03g65520D	supercontig:AST_PRJEB5043_v1:LK032074:460601:462374:1	BnaC03g65520D protein	AT4G35100	PIP2-7	chromosome:TAIR10:4:16708361:16710407:1	Aquaporin PIP2-7	91.657	0	1158	374	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00095749001	-1.633112576	0.000535789	CDY17531	BnaC03g65320D	supercontig:AST_PRJEB5043_v1:LK032074:684649:687072:-1	BnaC03g65320D protein	AT4G35250	NA	chromosome:TAIR10:4:16771073:16773456:-1	AT4g35250/F23E12_190	88.87	0	1458	NA	GO:0000166	IPR008030;IPR016040
GSBRNA2T00095757001	-2.671324048	0.042648793	CDY17536	BnaC03g65270D	supercontig:AST_PRJEB5043_v1:LK032074:713264:715504:-1	BnaC03g65270D protein	AT4G35270	NLP2	chromosome:TAIR10:4:16777264:16781411:-1	Protein NLP2	85.43	0	1245	NA	NA	NA
GSBRNA2T00095767001	-2.456296884	2.26e-09	CDY50020	BnaA06g00210D	supercontig:AST_PRJEB5043_v1:LK032875:19543:20239:1	BnaA06g00210D protein	AT1G55670	PSAG	chromosome:TAIR10:1:20802670:20803449:-1	Photosystem I reaction center subunit V, chloroplastic	86.299	6.25e-148	523	118	GO:0009522;GO:0015979;GO:0016020;GO:0016168	IPR000549;IPR017494;IPR023618
GSBRNA2T00095787001	-1.884005204	0.021449249	CDY50033	BnaA06g00340D	supercontig:AST_PRJEB5043_v1:LK032875:89560:92367:-1	BnaA06g00340D protein	AT1G55370	NDF5	chromosome:TAIR10:1:20673768:20676449:1	NDF5	84.896	0	994	NA	GO:0003824;GO:0005975;GO:0030246	IPR011013;IPR014718
GSBRNA2T00095799001	-1.067976145	0.004081063	CDY50043	BnaC03g44930D	supercontig:AST_PRJEB5043_v1:LK032876:29711:32968:1	BnaC03g44930D protein	AT2G04842	EMB2761	chromosome:TAIR10:2:1697902:1701426:-1	Threonine--tRNA ligase, chloroplastic/mitochondrial 2	88.226	0	2333	NA	GO:0000166;GO:0004812;GO:0004829;GO:0005524;GO:0005737;GO:0006418;GO:0006435;GO:0043039	IPR002314;IPR002320;IPR004154;IPR006195;IPR012947;IPR018163
GSBRNA2T00095822001	3.449887704	8.06e-13	CDY50060	BnaCnng18670D	supercontig:AST_PRJEB5043_v1:LK032877:53127:56265:1	BnaCnng18670D protein	AT4G20110	VSR7	chromosome:TAIR10:4:10875233:10878729:1	Vacuolar-sorting receptor 7	88.135	0	2220	NA	GO:0005509	IPR001881;IPR003137;IPR026823
GSBRNA2T00095839001	-1.483072003	0.000879788	CDY50069	BnaC05g30780D	supercontig:AST_PRJEB5043_v1:LK032878:29698:31583:-1	BnaC05g30780D protein	AT3G21200	GLUTRBP	chromosome:TAIR10:3:7436026:7438011:1	Glutamyl-tRNA reductase-binding protein, chloroplastic	88.009	0	1079	NA	GO:0010181;GO:0016491;GO:0055114	IPR012349
GSBRNA2T00095846001	-1.49043837	0.023363302	CDY50074	BnaC05g30830D	supercontig:AST_PRJEB5043_v1:LK032878:69286:73261:1	alpha-1,2-Mannosidase	AT3G21160	MNS2	chromosome:TAIR10:3:7413823:7418484:-1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase MNS2	90.185	0	2244	709	GO:0005509;GO:0016020	IPR001382
GSBRNA2T00095865001	2.963970649	2.55e-06	CDY50083	BnaC01g32580D	supercontig:AST_PRJEB5043_v1:LK032879:7256:9224:-1	BnaC01g32580D protein	AT3G20370	NA	chromosome:TAIR10:3:7105371:7107225:1	AT3g20370/MQC12_13	83.627	0	1051	736	GO:0005515	IPR002083;IPR008974
GSBRNA2T00095866001	-1.704965031	0.010273341	CDY50084	BnaC01g32590D	supercontig:AST_PRJEB5043_v1:LK032879:9776:11847:-1	BnaC01g32590D protein	AT3G20370	NA	chromosome:TAIR10:3:7105371:7107225:1	AT3g20370/MQC12_13	79.696	0	791	508	GO:0005515	IPR002083;IPR008974
GSBRNA2T00095868001	3.35549378	0.000693422	CDY50085	BnaC01g32600D	supercontig:AST_PRJEB5043_v1:LK032879:20834:21169:1	BnaC01g32600D protein	AT3G20340	NA	chromosome:TAIR10:3:7092765:7093526:-1	At3g20340	77.652	1.08e-29	130	NA	NA	NA
GSBRNA2T00095873001	2.226885649	0.0301389	CDY50089	BnaC01g32640D	supercontig:AST_PRJEB5043_v1:LK032879:37411:39706:1	BnaC01g32640D protein	AT3G20300	NA	chromosome:TAIR10:3:7079492:7082178:-1	AT3g20300/MQC12_5	87.674	0	1576	NA	NA	IPR021924
GSBRNA2T00095912001	-2.12814931	2.75e-05	CDY50106	BnaC01g43540D	supercontig:AST_PRJEB5043_v1:LK032881:57657:59929:1	Adenosylhomocysteinase	AT3G23810	SAHH2	chromosome:TAIR10:3:8587622:8589754:-1	Adenosylhomocysteinase	88.061	0	1480	61	GO:0000166;GO:0004013;GO:0006730	IPR000043;IPR015878;IPR016040;IPR020082
GSBRNA2T00095938001	1.766383887	0.000238087	CDY50124	BnaC04g32590D	supercontig:AST_PRJEB5043_v1:LK032882:98987:100644:-1	BnaC04g32590D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR006553
GSBRNA2T00095944001	1.85880949	0.000272778	CDY50128	BnaCnng18770D	supercontig:AST_PRJEB5043_v1:LK032883:28544:30968:-1	BnaCnng18770D protein	AT4G17230	SCL13	chromosome:TAIR10:4:9660593:9663809:-1	SCARECROW-like 13	82.434	0	1380	NA	NA	IPR005202
GSBRNA2T00095959001	-1.41968369	0.005382411	CDY50134	BnaCnng18830D	supercontig:AST_PRJEB5043_v1:LK032883:81329:84535:1	BnaCnng18830D protein	AT4G17300	NS1	chromosome:TAIR10:4:9681348:9684975:1	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	89.104	0	2102	NA	GO:0000166;GO:0003676;GO:0004812;GO:0004816;GO:0005524;GO:0005737;GO:0006418;GO:0006421	IPR002312;IPR004364;IPR004365;IPR004522;IPR006195;IPR012340;IPR018150
GSBRNA2T00095976001	-1.072189351	0.048149871	CDY50145	BnaC04g40340D	supercontig:AST_PRJEB5043_v1:LK032884:83774:90601:1	BnaC04g40340D protein	AT2G29300	NA	chromosome:TAIR10:2:12588191:12589759:1	Tropinone reductase-like protein	86.65	0	872	2	GO:0000166;GO:0008152;GO:0016491	IPR002198;IPR002347;IPR016040
GSBRNA2T00095995001	-1.462782657	0.006415252	CDY70042	BnaCnng66490D	supercontig:AST_PRJEB5043_v1:LK041001:157:3242:-1	Carboxypeptidase	AT2G12480	SCPL43	chromosome:TAIR10:2:5069544:5072656:-1	serine carboxypeptidase-like 43	81.732	0	1024	353	GO:0004185;GO:0006508	IPR001563;IPR018202
GSBRNA2T00096003001	-2.408690807	1.26e-14	CDY70044	BnaCnng66500D	supercontig:AST_PRJEB5043_v1:LK041010:1518:2563:1	BnaCnng66500D protein	AT4G09650	ATPD	chromosome:TAIR10:4:6100714:6101864:1	PDE332	81.135	3.27e-157	555	NA	GO:0015986;GO:0016020	IPR000711;IPR020781;IPR026015
GSBRNA2T00096006001	1.094773112	0.031219682	CDY70046	BnaA10g29660D	supercontig:AST_PRJEB5043_v1:LK041014:1074:2763:1	Non-specific serine/threonine protein kinase	AT5G58380	CIPK10	chromosome:TAIR10:5:23596962:23599353:-1	CBL-interacting serine/threonine-protein kinase 10	90.737	0	1194	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0007165	IPR000719;IPR002290;IPR004041;IPR008271;IPR011009;IPR017441;IPR018451;IPR020635;IPR020636
GSBRNA2T00096021001	-2.210264442	0.001587525	CDY70054	BnaCnng66530D	supercontig:AST_PRJEB5043_v1:LK041029:1666:3031:-1	BnaCnng66530D protein	AT4G19060	NA	chromosome:TAIR10:4:10444916:10446300:-1	Probable disease resistance protein At4g19060	80.395	6.83e-171	601	NA	GO:0043531	IPR002182
GSBRNA2T00096049001	3.197679848	0.036003238	CDY70065	BnaCnng66560D	supercontig:AST_PRJEB5043_v1:LK041069:2218:3341:-1	BnaCnng66560D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00096068001	-1.290518438	0.033176206	CDY50154	BnaA01g26140D	supercontig:AST_PRJEB5043_v1:LK032885:59635:61705:-1	BnaA01g26140D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0006508;GO:0008234	IPR000118;IPR000668;IPR013128;IPR013201
GSBRNA2T00096082001	7.82138007	1.3e-12	CDY50165	BnaC08g15940D	supercontig:AST_PRJEB5043_v1:LK032886:15486:17105:1	BnaC08g15940D protein	AT1G13520	NA	chromosome:TAIR10:1:4631633:4633299:-1	At1g13520	86.189	0	1242	497	NA	IPR010683
GSBRNA2T00096084001	4.264300416	0.012802906	CDY50167	BnaC08g15920D	supercontig:AST_PRJEB5043_v1:LK032886:18877:20307:1	BnaC08g15920D protein	AT1G13520	NA	chromosome:TAIR10:1:4631633:4633299:-1	At1g13520	84.749	0	1131	464	GO:0009405	IPR008872;IPR010683
GSBRNA2T00096097001	3.377372022	3.62e-11	CDY50176	BnaC08g15830D	supercontig:AST_PRJEB5043_v1:LK032886:78908:80278:1	BnaC08g15830D protein	AT1G13340	NA	chromosome:TAIR10:1:4569448:4571229:-1	Putative uncharacterized protein At1g13340	83.145	0	1072	NA	NA	IPR005061
GSBRNA2T00096101001	-0.982678685	0.035065783	CDY50180	BnaC08g15790D	supercontig:AST_PRJEB5043_v1:LK032886:91929:93156:-1	BnaC08g15790D protein	AT1G13280	AOC4	chromosome:TAIR10:1:4547388:4548894:1	Allene oxide cyclase 4, chloroplastic	83.791	0	697	NA	GO:0009507;GO:0016853	IPR009410
GSBRNA2T00096102001	-1.287713632	0.002636518	CDY50181	BnaC08g15780D	supercontig:AST_PRJEB5043_v1:LK032886:93490:95997:-1	Methionine aminopeptidase	AT1G13270	MAP1B	chromosome:TAIR10:1:4544889:4547373:1	Methionine aminopeptidase 1B, chloroplastic	88.362	0	1332	NA	GO:0004177;GO:0006508;GO:0008235;GO:0009987	IPR000994;IPR001714;IPR002467
GSBRNA2T00096128001	3.582328959	0.028666129	CDY50195	BnaA03g47530D	supercontig:AST_PRJEB5043_v1:LK032888:68638:70811:-1	BnaA03g47530D protein	AT4G25580	NA	chromosome:TAIR10:4:13056183:13058802:1	ARM repeat superfamily protein	76.455	3.07e-96	353	NA	NA	IPR012418
GSBRNA2T00096203001	4.374343902	6.24e-05	CDY50228	BnaC08g14760D	supercontig:AST_PRJEB5043_v1:LK032891:88908:91674:-1	Serine/threonine-protein kinase	AT1G11300	NA	chromosome:TAIR10:1:3794243:3797507:1	G-type lectin S-receptor-like serine/threonine-protein kinase At1g11300	85.882	0	2355	103	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544	IPR000719;IPR000858;IPR001480;IPR002290;IPR003609;IPR008271;IPR011009;IPR013227;IPR013320;IPR020635
GSBRNA2T00096206001	5.465657452	4.52e-15	CDY50230	BnaC08g14740D	supercontig:AST_PRJEB5043_v1:LK032891:103309:108234:1	Serine/threonine-protein kinase	AT1G61360	NA	chromosome:TAIR10:1:22637728:22641825:-1	Serine/threonine-protein kinase	78.174	0	1482	763	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468;GO:0048544	IPR000719;IPR000858;IPR001245;IPR001480;IPR002290;IPR003609;IPR008271;IPR011009;IPR013227;IPR013320;IPR017441;IPR020635
GSBRNA2T00096209001	-1.650742797	0.009938114	CDY50232	BnaA06g15090D	supercontig:AST_PRJEB5043_v1:LK032892:13326:15108:-1	BnaA06g15090D protein	AT1G21350	NA	chromosome:TAIR10:1:7476942:7479042:-1	Thioredoxin superfamily protein	85.942	0	798	NA	GO:0016209;GO:0016491;GO:0055114	IPR000866;IPR012336
GSBRNA2T00096212001	1.518114377	0.000524671	CDY50235	BnaA06g15120D	supercontig:AST_PRJEB5043_v1:LK032892:23179:25825:-1	BnaA06g15120D protein	AT1G21380	NA	chromosome:TAIR10:1:7485636:7488780:-1	F24J8.3 protein	87.591	0	1724	1016	GO:0005622;GO:0006886	IPR002014;IPR004152;IPR008942;IPR014645;IPR018205
GSBRNA2T00096213001	4.21496568	5.93e-05	CDY50236	BnaA06g15130D	supercontig:AST_PRJEB5043_v1:LK032892:26833:27489:-1	BnaA06g15130D protein	AT1G76980	NA	chromosome:TAIR10:1:28925708:28927391:-1	At1g76980	77.073	7.53e-59	228	NA	NA	NA
